"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK"
"2026/01/22","Y","C","Q136",80,"WEEMN","WP   ","","","ZDV","K2","UT","US","ELLFF",70.35,255.46,80.13,"","",,"N","N","Y","ELLFF",,"",,"",18000,"",,"",26000,"",,"",,,"","",,"",,45000,"",,"EKR, HVE, JNC, MTJ, MTU, PUC, DVC, FFU"
"2026/01/22","Y","C","Q136",90,"ELLFF","WP   ","","","ZDV","K2","CO","US","VOAXA",70.35,255.46,81.22,"","",,"N","N","N","VOAXA",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"EKR, CHE, DBL, FQF, MTJ, MTU, RIL, RLG"
"2026/01/22","Y","C","Q136",100,"VOAXA","RP   ","","","ZDV","K2","CO","US","COUGH",70.35,255.46,59.67,"","",,"N","N","N","COUGH",,"",,"",21000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"BJC, CYS, DBL, DEN, DVV, FQF, GLL, RLG, CHE, AKO"
"2026/01/22","Y","C","Q136",110,"COUGH","WP   ","","","ZDV","K2","CO","US","BBULL",76.43,261.08,74.58,"","",,"N","N","Y","BBULL",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"AKO, BJC, CYS, DEN, DVV, FQF, GLD, GLL, HGO, SNY, HCT, TXC"
"2026/01/22","Y","C","Q136",120,"BBULL","WP   ","","","ZDV","K2","CO","US","ZIRKL",76.43,261.08,104.74,"","",,"N","N","N","ZIRKL",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"AKO, BJC, CYS, DEN, FQF, GLD, GLL, HCT, HGO, HLC, MCK, SNY, TXC, DVV"
"2026/01/22","Y","C","Q136",130,"ZIRKL","WP   ","","","ZDV","K3","NE","US","KAWWA",73.62,263.66,102.88,"","",,"N","N","Y","KAWWA",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"GRI, AKO, GLD, HCT, HLC, LNK, MCK, OBH, SLN, SNY, ONL"
"2026/01/22","Y","C","Q136",140,"KAWWA","WP   ","","","ZDV","K3","NE","US","SYTHH",73.62,263.66,56.59,"","",,"N","N","N","SYTHH",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"GRI, HCT, HSI, LNK, MCK, OBH, PWE, HLC, ONL, SLN"
"2026/01/22","Y","C","Q136",150,"SYTHH","WP   ","","","ZMP","K3","NE","US","AYEGI",73.62,263.66,44.71,"","",,"N","N","N","AYEGI",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"HSI, LNK, OBH, OVR, PWE, GRI"
"2026/01/22","Y","C","Q136",160,"AYEGI","WP   ","","","ZMP","K3","NE","US","TURCK",73.62,263.66,47.06,"","",,"N","N","N","TURCK",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"LMN, LNK, OBH, OVR, PWE, STJ, DSM"
"2026/01/22","Y","C","Q136",170,"TURCK","WP   ","","","ZMP","K3","NE","US","WRNCH",73.62,263.66,18.48,"","",,"N","N","N","WRNCH",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"DSM, LMN, LNK, OVR, STJ, PWE"
"2026/01/22","Y","C","Q136",180,"WRNCH","WP   ","","","ZMP","K3","IA","US","BVEEE",73.62,263.66,32.19,"","",,"N","N","N","BVEEE",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"DSM, IRK, LMN, LNK, OVR, PWE, STJ"
"2026/01/22","Y","C","Q136",190,"BVEEE","WP   ","","","ZMP","K3","IA","US","HIBAV",73.62,263.66,23.64,"","",,"N","N","N","HIBAV",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"DSM, IRK, LNK, OVR, PWE, STJ, IOW, CID"
"2026/01/22","Y","C","Q136",200,"HIBAV","WP   ","","","ZMP","K3","IA","US","DIYAP",73.62,263.66,24.74,"","",,"N","N","N","DIYAP",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"ALO, CID, DSM, IOW, IRK, LMN, OVR, STJ, PWE"
"2026/01/22","Y","C","Q136",210,"DIYAP","WP   ","","","ZMP","K3","IA","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q138",10,"ILA","VORTAC","WILLIAMS","WILLIAMS","ZOA","","CA","US","FIMUV",48.59,229.93,96.51,"","",,"N","N","Y","FIMUV",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"ENI, RBL, MXW, PYE, ECA, ILA, LIN, SAC, FMG, SWR, HZN"
"2026/01/22","Y","C","Q138",20,"FIMUV","WP   ","","","ZOA","K2","CA","US","JENSA",49.82,230.58,49.81,"","",,"N","N","Y","JENSA",,"",,"",18000,"",,"",22000,"",,"",,,"","",,"",,45000,"",,"FMG,RBL,HZN,LIN,SAC,LLC"
"2026/01/22","Y","C","Q138",30,"JENSA","WP   ","","","ZOA","K2","NV","US","PUHGI",48.41,229.58,76.13,"","",,"N","N","Y","PUHGI",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"HZN,BAM,FMG,MVA,SDO,LLC"
"2026/01/22","Y","C","Q138",40,"PUHGI","WP   ","","","ZLC","K2","NV","US","ROOHZ",56.07,237.42,74.94,"","",,"N","N","Y","ROOHZ",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"REO, LLC, BAM, SDO, BQU"
"2026/01/22","Y","C","Q138",50,"ROOHZ","WP   ","","","ZLC","K2","NV","US","PARZZ",54.81,235.88,57.65,"","",,"N","N","Y","PARZZ",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"PIH, BVL, LCU, BAM, BQU, REO, SDO, LLC"
"2026/01/22","Y","C","Q138",60,"PARZZ","WP   ","","","ZLC","K2","NV","US","UROCO",54.54,238.66,201.7,"","",,"N","N","Y","UROCO",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"BOY, MLD, IDA, DBS, BPI, PIH, BVL, TCH, LCU, BAM"
"2026/01/22","Y","C","Q138",70,"UROCO","WP   ","","","ZLC","K1","WY","US","RICCO",59.16,243.4,175.7,"","",,"N","N","Y","RICCO",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"CZI, DDY, BOY, RLY, COD, BPI, IDA, DBS, MLD"
"2026/01/22","Y","C","Q138",80,"RICCO","WP   ","","","ZDV","K1","WY","US","MOTLY",63.19,248.98,206.91,"","",,"N","N","Y","MOTLY",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"DIK, GCC, RAP, DPR, CZI, DDY, BOY, SHR"
"2026/01/22","Y","C","Q138",90,"MOTLY","WP   ","","","ZDV","K3","SD","US","DKOTA",71.64,258.34,207.52,"","",,"N","N","Y","DKOTA",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"ABR, DIK, DPR, FAR, FSD, GCC, RAP, RWF "
"2026/01/22","Y","C","Q138",100,"DKOTA","WP   ","","","ZMP","K3","SD","US","WELOK",77.87,262.87,143.27,"","",,"N","N","Y","WELOK",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"ABR, BRD, DLH, FAR, GEP, FSD, RWF"
"2026/01/22","Y","C","Q138",110,"WELOK","WP   ","","","ZMP","K3","MN","US","CESNA",81.54,264.7,87.8,"","",,"N","N","Y","CESNA",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"BRD, DLH, FAR, FGT, GEP, ODI, RWF "
"2026/01/22","Y","C","Q138",120,"CESNA","WP   ","","","ZMP","K5","WI","US","GUUME",82.99,263.75,21.19,"","",,"N","N","Y","GUUME",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"BRD, DLH, FGT, GEP, ODI"
"2026/01/22","Y","C","Q138",130,"GUUME","WP   ","","","ZMP","K5","WI","US","SNARG",83.29,264.28,27.24,"","",,"N","N","Y","SNARG",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"BRD, DLH, DLL, FGT, GEP, ODI"
"2026/01/22","Y","C","Q138",140,"SNARG","WP   ","","","ZMP","K5","WI","US","SSM",84.25,274.49,281.33,"","",,"N","N","Y","SSM",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"ASP, BRD, DLH, DLL, FGT, GEP, GRB, ODI, SAW, SSM, TVC"
"2026/01/22","Y","C","Q138",150,"SSM","VOR/DME","SAULT STE MARIE","SAULT STE MARIE","ZMP","","MI","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q139",10,"MGMRY","WP   ","","","ZTL","K7","AL","US","VLKNN",345.6,165.03,91.51,"","",,"N","N","Y","VLKNN",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"MEI, MGM, CEW, LGC, VUZ, RMG"
"2026/01/22","Y","C","Q139",20,"VLKNN","WP   ","","","ZTL","K7","AL","US","SALMS",7.89,188.15,79.91,"","",,"N","N","Y","SALMS",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"MEI, MGM, GQO, BNA, VXV, LGC, VUZ, RMG"
"2026/01/22","Y","C","Q139",30,"SALMS","WP   ","","","ZME","K7","TN","US","HITMN",8.16,188.39,68.23,"","",,"N","N","Y","HITMN",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BNA, GQO, IIU, VXV, VUZ, RMG, PXV"
"2026/01/22","Y","C","Q139",40,"HITMN","WP   ","","","ZME","K7","TN","US","IIU",28.15,209.81,129.28,"","",,"N","N","Y","IIU",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"GVR, BWG, IIU, BNA, VXV, FLM, RMG, PXV, VHP"
"2026/01/22","Y","C","Q139",50,"IIU","VORTAC","LOUISVILLE","LOUISVILLE","ZID","","KY","US","GBEES",33.36,213.98,40.51,"","",,"N","N","Y","GBEES",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"FWA, GVR, IIU, FLM, VHP"
"2026/01/22","Y","C","Q139",60,"GBEES","RP   ","","","ZID","K5","IN","US","HICKI",33.98,214.31,21.83,"","",,"N","N","Y","HICKI",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"GVR, IIU, FLM, ROD, VHP"
"2026/01/22","Y","C","Q139",70,"HICKI","RP   ","","","ZID","K5","IN","US","CREEP",34.3,215.28,61.71,"","",,"N","N","Y","CREEP",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"FWA, GVR, IIU, FLM, ROD, APE, OKK, VHP"
"2026/01/22","Y","C","Q139",80,"CREEP","RP   ","","","ZID","K5","OH","US","RINTE",35.3,215.71,25.17,"","",,"N","N","Y","RINTE",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"FWA, GVR, FLM, APE, ROD, CRL, OKK, VHP"
"2026/01/22","Y","C","Q139",90,"RINTE","WP   ","","","ZID","K5","OH","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","A","Q14",10,"ODK","VOR/DME","KODIAK","KODIAK","ZAN","","AK","US","WUXAN",24.56,206.14,164.08,"","",,"N","N","Y","JOH",,"",,"",18000,"",,"",,"",,"",,,"","",,"",,45000,"",,"GNSS REQUIRED"
"2026/01/22","Y","A","Q14",20,"WUXAN","WP   ","","","ZAN","PA","AK","US","JOH",47.71,228.96,80.42,"","",,"N","N","Y","",,"",,"",18000,"",,"",,"",,"",,,"","",,"",,45000,"",,"GNSS REQUIRED"
"2026/01/22","Y","A","Q14",30,"JOH","VOR/DME","JOHNSTONE POINT","JOHNSTONE POINT","ZAN","","AK","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",,"",,"",,,"","",,"",,45000,"",,"GNSS REQUIRED"
"2026/01/22","Y","C","Q140",10,"WOBED","WP   ","","","ZSE","K1","WA","US","GETNG",78,271.69,132.15,"","",,"N","N","Y","GETNG",,"",,"",18000,"",,"",25000,"",,"",,,"","",,"",,45000,"",,"HUH, SEA, OLM, EPH, MWH"
"2026/01/22","Y","C","Q140",20,"GETNG","WP   ","","","ZSE","K1","WA","US","CORDU",78,271.69,115.31,"","",,"N","N","N","CORDU",,"",,"",18000,"",,"",25000,"",,"",,,"","",,"",,45000,"",,"GEG, EPH, PUW, MWH"
"2026/01/22","Y","C","Q140",30,"CORDU","WP   ","","","ZSE","K1","ID","US","PETIY",78,271.69,84.03,"","",,"N","N","N","PETIY",,"",,"",18000,"",,"",30000,"",,"",,,"","",,"",,45000,"",,"MLP, GEG, PUW, MSO"
"2026/01/22","Y","C","Q140",40,"PETIY","WP   ","","","ZLC","K1","MT","US","CHOTE",78,271.69,100.64,"","",,"N","N","N","CHOTE",,"",,"",18000,"",,"",32000,"",,"",,,"","",,"",,45000,"",,"CTB, MSO, MLN, GTF"
"2026/01/22","Y","C","Q140",50,"CHOTE","RP   ","","","ZLC","K1","MT","US","LEWIT",78,271.69,83.67,"","",,"N","N","N","LEWIT",,"",,"",18000,"",,"",26000,"",,"",,,"","",,"",,45000,"",,"GTF, CTB, LWT, BZN"
"2026/01/22","Y","C","Q140",60,"LEWIT","WP   ","","","ZLC","K1","MT","US","SAYOR",79.42,266.03,211.19,"","",,"N","N","Y","SAYOR",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"LWT, GGW, MLS, BIL"
"2026/01/22","Y","C","Q140",70,"SAYOR","WP   ","","","ZLC","K1","MT","US","WILTN",83.16,268.98,171.47,"","",,"N","N","Y","WILTN",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"DIK, BIS, MOT, ISN"
"2026/01/22","Y","C","Q140",80,"WILTN","RP   ","","","ZMP","K3","ND","US","TTAIL",90.84,276.89,170.75,"","",,"N","N","Y","TTAIL",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"DVL, JMS, GFK, PKD"
"2026/01/22","Y","C","Q140",90,"TTAIL","WP   ","","","ZMP","K3","MN","US","CESNA",100.21,292.09,193.73,"","",,"N","N","Y","CESNA",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BRD, AXN, PKD, GEP, FGT, DLH"
"2026/01/22","Y","C","Q140",100,"CESNA","WP   ","","","ZMP","K5","WI","US","WISCN",100.21,292.09,119.45,"","",,"N","N","N","WISCN",,"",,"",18000,"",,"",19000,"",,"",,,"","",,"",,45000,"",,"BAE, BRD, DLH, DLL, FGT, GEP, GRB, ODI"
"2026/01/22","Y","C","Q140",110,"WISCN","WP   ","","","ZMP","K5","WI","US","EEGEE",100.21,292.09,31.11,"","",,"N","N","N","EEGEE",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"ODI, DLL BAE, GRB, SAW"
"2026/01/22","Y","C","Q140",120,"EEGEE","WP   ","","","ZMP","K5","WI","US","DAYYY",109.45,295.75,197.07,"","",,"N","N","Y","DAYYY",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"ASP, BAE, DLL, DXO, FNT, GRB, VIO, ODI, PMM, SAW, SSM, TVC"
"2026/01/22","Y","C","Q140",130,"DAYYY","WP   ","","","ZMP","K5","MI","US","RUBKI",93.16,274.63,90.94,"","",,"N","N","Y","U.S. CANADIAN BORDER-1",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"ASP, CRL, ECK, FNT, JXN, VIO"
"2026/01/22","Y","C","Q140",140,"RUBKI","WP   ","","","ZMP","K5","MI","US","U.S. CANADIAN BORDER-1",113.69,298.05,150.26,"","",,"Y","N","Y","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q140",150,"U.S. CANADIAN BORDER-1","","","","","","","","U.S. CANADIAN BORDER-2",,,,"","",,"N","N","N","U.S. CANADIAN BORDER-2",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","Y","C","Q140",160,"U.S. CANADIAN BORDER-2","","","","","","","","RAGIX",,,,"","",,"N","N","N","MEDAV",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"DKK, SLT"
"2026/01/22","Y","C","Q140",170,"RAGIX","WP   ","","","ZOB","K6","NY","US","MEDAV",121.65,302.65,8.62,"","",,"N","N","Y","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q140",180,"MEDAV","WP   ","","","ZOB","K6","NY","US","AHPAH",121.65,302.65,29.93,"","",,"N","N","N","AHPAH",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BUF, DKK, JHW, SLT, SYR"
"2026/01/22","Y","C","Q140",190,"AHPAH","WP   ","","","ZOB","K6","NY","US","HANKK",130.83,314.02,49.32,"","",,"N","N","Y","HANKK",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BUF, DKK, ETG, HNK, JHW, SLT, SYR"
"2026/01/22","Y","C","Q140",200,"HANKK","WP   ","","","ZOB","K6","NY","US","BEEPS",130.83,314.02,8.72,"","",,"N","N","N","BEEPS",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BUF, DKK, HNK, SLT, SYR"
"2026/01/22","Y","C","Q140",210,"BEEPS","RP   ","","","ZOB","K6","NY","US","EXTOL",130.83,314.02,18.91,"","",,"N","N","N","EXTOL",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BUF, HNK, SLT, SYR"
"2026/01/22","Y","C","Q140",220,"EXTOL","RP   ","","","ZNY","K6","NY","US","MEMMS",130.83,314.02,16.29,"","",,"N","N","N","MEMMS",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BUF, HNK, SLT, SYR"
"2026/01/22","Y","C","Q140",230,"MEMMS","WP   ","","","ZNY","K6","NY","US","KODEY",130.83,314.02,27.13,"","",,"N","N","N","KODEY",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"HNK, HUO, SAX, SLT, SYR"
"2026/01/22","Y","C","Q140",240,"KODEY","RP   ","","","ZBW","K6","NY","US","ARRKK",130.83,314.02,24.57,"","",,"N","N","N","ARRKK",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"HNK, HUO, SAX, SLT, SYR"
"2026/01/22","Y","C","Q140",250,"ARRKK","WP   ","","","ZBW","K6","NY","US","TOTHH",121.35,302.15,34.17,"","",,"N","N","Y","TOTHH",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"CCC, ETG, HNK, HUO, JFK, SAX, SLT, SYR"
"2026/01/22","Y","C","Q140",260,"TOTHH","WP   ","","","ZBW","K6","NY","US","YODAA",121.94,302.55,26.96,"","",,"N","N","Y","YODAA",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"CCC, HNK, HTO, HUO, JFK, PVD, RBV, SAX"
"2026/01/22","Y","C","Q140",270,"YODAA","RP   ","","","ZBW","K6","NY","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q141",10,"HOUKY","WP   ","","","ZDC","K6","VA","US","STUTR",30.08,210.5,10,"","",,"N","N","Y","TAPPA",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"EMI, FAK, ORF, RDU, GVE, RIC, CSN"
"2026/01/22","Y","C","Q141",20,"STUTR","WP   ","","","ZDC","K6","VA","US","TAPPA",30.08,210.5,30.62,"","",,"N","N","N","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q141",30,"TAPPA","WP   ","","","ZDC","K6","VA","US","HYTRA",57.11,237.66,28.08,"","",,"N","N","Y","HYTRA",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"EMI, FAK, ORF, SIE, GVE, RIC, CSN"
"2026/01/22","Y","C","Q141",40,"HYTRA","WP   ","","","ZDC","K6","MD","US","BLNTN",48.07,228.62,33.44,"","",,"N","N","Y","BLNTN",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"EMI, FAK, ORF, CYN, GVE, RIC, SIE, CSN"
"2026/01/22","Y","C","Q141",50,"BLNTN","WP   ","","","ZDC","K6","MD","US","NALES",71.14,251.56,18.82,"","",,"N","N","Y","NALES",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"EMI, RBV, CYN, RIC, SIE, CSN"
"2026/01/22","Y","C","Q141",60,"NALES","WP   ","","","ZDC","K6","DE","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q142",10,"METOW","WP   ","","","ZSE","K1","WA","US","MLP",86.14,270.88,186.66,"","",,"N","N","Y","MLP",,"",,"",18000,"",,"",26000,"",,"",,,"","",,"",,45000,"",,"EPH, GEG, MWH, SEA, PUW, MQG, MLP"
"2026/01/22","Y","C","Q142",20,"MLP","VOR/DME","MULLAN PASS","MULLAN PASS","ZSE","","MT","US","KEETA",79.07,262.14,112.91,"","",,"N","N","Y","KEETA",,"",,"",18000,"",,"",26000,"",,"",,,"","",,"",,45000,"",,"FCA, LKT, CTB, PUW, MQG, MLP"
"2026/01/22","Y","C","Q142",30,"KEETA","WP   ","","","ZLC","K1","MT","US","OKVUJ",83.88,267.79,135.63,"","",,"N","N","Y","OKVUJ",,"",,"",18000,"",,"",24000,"",,"",,,"","",,"",,45000,"",,"CTB, HLN, GTF, BZN, LWT, HIA, DLN"
"2026/01/22","Y","C","Q142",40,"OKVUJ","WP   ","","","ZLC","K1","MT","US","KIXCO",84.89,271.32,207.9,"","",,"N","N","Y","KIXCO",,"",,"",18000,"",,"",22000,"",,"",,,"","",,"",,45000,"",,"BIL, MLS, GGW, DIK"
"2026/01/22","Y","C","Q142",50,"KIXCO","RP   ","","","ZLC","K1","MT","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",22000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q143",10,"WINEN","WP   ","","","ZLC","K2","UT","US","LNNKA",310.77,128.83,60.32,"","",,"N","N","Y","LNNKA",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BCE, DTA, EHK, ILC, MLF"
"2026/01/22","Y","C","Q143",20,"LNNKA","WP   ","","","ZLC","K2","NV","US","TESSA",310.77,128.83,72.13,"","",,"N","N","N","TESSA",,"",,"",18000,"",,"",22000,"",,"",,,"","",,"",,45000,"",,"BVL, CNT, DTA, EHK, ELY, ILC, LMX, LWL"
"2026/01/22","Y","C","Q143",30,"TESSA","WP   ","","","ZLC","K2","NV","US","RUBII",348.23,168.08,47.78,"","",,"N","N","Y","RUBII",,"",,"",18000,"",,"",22000,"",,"",,,"","",,"",,45000,"",,"BAM, BVL, CNT"
"2026/01/22","Y","C","Q143",40,"RUBII","WP   ","","","ZLC","K2","NV","US","CLEIN",359.5,179.62,88.3,"","",,"N","N","Y","CLEIN",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"BAM, BOI, BVL, CNT, LCU, LWL, MLD, TWF"
"2026/01/22","Y","C","Q143",50,"CLEIN","WP   ","","","ZLC","K2","NV","US","BROPH",348.24,168.09,49.62,"","",,"N","N","Y","BROPH",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,"BOI, LCU, MLD, PIH, TWF"
"2026/01/22","Y","C","Q143",60,"BROPH","WP   ","","","ZLC","K1","ID","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",20000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q144",10,"ZIRAN","WP   ","","","ZSE","K1","WA","US","ZOOMR",79.07,261.16,86.09,"","",,"N","N","Y","ZOOMR",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"OLM, PSC, PDT, GEG, EPH, SEA, MWH"
"2026/01/22","Y","C","Q144",20,"ZOOMR","RP   ","","","ZSE","K1","WA","US","BLOWS",78.6,262.09,135.35,"","",,"N","N","Y","BLOWS",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"PUW, MQG, MLP, FCA"
"2026/01/22","Y","C","Q144",30,"BLOWS","WP   ","","","ZSE","K1","MT","US","KEETA",73.15,255.49,86.65,"","",,"N","N","Y","KEETA",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"FCA, CTB, HLN, CPN, LKT"
"2026/01/22","Y","C","Q144",40,"KEETA","WP   ","","","ZLC","K1","MT","US","LEWIT",75.47,258.66,111.59,"","",,"N","N","Y","LEWIT",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,"HLN, GTF, CTB, HVR, LWT, BZN"
"2026/01/22","Y","C","Q144",50,"LEWIT","WP   ","","","ZLC","K1","MT","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",21000,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","Q145",10,"KONGO","WP   ","","","ZID","K5","KY","US","HVQ",26.33,206.91,53.52,"","",,"N","N","Y","HVQ",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"BKW, FLM, HNN, HVQ, PSK"
"2026/01/22","Y","C","Q145",20,"HVQ","VOR/DME","CHARLESTON","CHARLESTON","ZID","","WV","US","CLNTN",26.83,207.66,75.17,"","",,"N","N","Y","CLNTN",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"AIR, APE, BKW, EWC, FLM, HNN, HVQ"
"2026/01/22","Y","C","Q145",30,"CLNTN","WP   ","","","ZID","K5","OH","US","FOXEE",27.04,208.26,105.25,"","",,"N","N","Y","FOXEE",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,"AIR, APE, CXR, DJB, DKK, EWC, HNN, HVQ, JHW"
"2026/01/22","Y","C","Q145",40,"FOXEE","WP   ","","","ZOB","K6","PA","US","",,,,"","",,"N","N","Y","",,"",,"",18000,"",,"",18000,"",,"",,,"","",,"",,45000,"",,""
