"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA"
"2026/02/19","03471.02","C","FL","FA78","ST CLOUD","US","ASO","ORL","FLORIDA","OSCEOLA","FL","ROBINESTTE","PR","PR",28,19,58.8,"N",28.333,81,15,0,"W",-81.25,"E",58,"E",,"",,,"JACKSONVILLE",5,"NNE",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2008/01","O","","","","","CONDL","","","","","2","N","","2024/01/08","","","","","","","","NON-ATCT","","","","","OWNER","2007/02/14","OWNER","2007/02/14","","","","","","Y","","N","",""
"2026/02/19","03471.03","H","FL","3FA3","SAINT CLOUD","US","ASO","ORL","FLORIDA","OSCEOLA","FL","SOUTHFORK","PR","PR",28,13,22.42,"N",28.22289444,81,21,53.76,"W",-81.36493333,"E",61,"E",,"",,,"JACKSONVILLE",6,"ENE",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2009/06","O","","","","","CONDL","","","","","2","N","","2025/01/16","","","","","","","","NON-ATCT","","","","","OWNER","2008/11/18","OWNER","2008/11/18","","","","","","","","N","",""
"2026/02/19","03471.05","C","FL","3FL","ST CLOUD","US","ASO","","FLORIDA","OSCEOLA","FL","ST CLOUD","PU","PU",28,16,27.66,"N",28.27435,81,17,5.98,"W",-81.28499444,"E",54,"E",,"",,,"JACKSONVILLE",1,"N",0,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","PIE","","2020/06","O","","","","","NO OBJECTION","","","","","","S","2025/08/19","","","","","","","","","NON-ATCT","","","N","","OWNER","2020/06/18","OWNER","2020/06/18","","","","","","","","N","",""
"2026/02/19","03471.1","A","FL","72FL","ST CLOUD","US","ASO","ORL","FLORIDA","OSCEOLA","FL","GATOR AIRPARK","PR","PR",28,9,27.056,"N",28.15751555,81,14,5.268,"W",-81.23479666,"E",68,"E",2,"W",1990,,"JACKSONVILLE",6,"SE",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1993/02","O","","","","","CONDL","","","","","2","N","","2022/02/14","","","","","","","","NON-ATCT","N","","","","OWNER","2008/03/17","","","","","","","","","","N","",""
"2026/02/19","03471.15","C","FL","FA94","ST CLOUD","US","ASO","","FLORIDA","OSCEOLA","FL","ONEALS","PR","PR",28,13,52,"N",28.23111111,81,14,4,"W",-81.23444444,"E",63,"E",,"",,,"JACKSONVILLE",3,"SE",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2018/03","O","","","","","CONDL","","","","","","N","","2022/04/06","","","","","","","","NON-ATCT","","","","","OWNER","2017/11/06","OWNER","2017/11/06","","","","","","Y","","N","",""
"2026/02/19","03471.21","A","FL","FD37","ST CLOUD","US","ASO","ORL","FLORIDA","OSCEOLA","FL","GENTRY","PR","PR",28,8,14.057,"N",28.13723805,81,15,48.248,"W",-81.26340222,"E",80,"E",3,"W",1985,,"JACKSONVILLE",7,"N",8,"ZJX","ZCJ","JACKSONVILLE","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1985/06","O","","","","","CONDL","","","","","2","N","","1993/02/22","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","","","N","",""
"2026/02/19","03471.3","A","FL","57FA","ST CLOUD","US","ASO","ORL","FLORIDA","OSCEOLA","FL","LAKE X","PR","PR",28,12,31.048,"N",28.20862444,81,7,9.234,"W",-81.11923166,"E",72,"E",3,"W",1985,,"JACKSONVILLE",9,"SE",42,"ZJX","ZCJ","JACKSONVILLE","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1963/07","O","","","","","NOT ANALYZED","","","","","2","N","","2021/08/30","","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","03472.55","H","FL","6FL2","ST JOHNS","US","ASO","","FLORIDA","ST JOHNS","FL","STE VINCENT'S/STE JOHNS COUNTY HOSPITAL","PR","PR",30,4,11,"N",30.06972222,81,29,51,"W",-81.4975,"E",27.3,"E",,"",,,"JACKSONVILLE",3,"ESE",0,"ZJX","ZCJ","JACKSONVILLE","","GNV","GAINESVILLE","","1-800-WX-BRIEF","","","","","","2022/06","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","Y","ADO","2022/05/26","ADO","2022/05/26","","","","","","","","N","",""
"2026/02/19","03472.56","H","FL","3FD4","ST JOHN'S","US","ASO","ORL","FLORIDA","ST JOHNS","FL","UF DURBIN HELIPAD","PR","PR",30,5,18,"N",30.08833333,81,31,3,"W",-81.5175,"E",20,"E",,"",,,"JACKSONVILLE",2,"ENE",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2024/07","O","","","","","CONDL","","","","","","N","","","","","","","","","","NON-ATCT","","","","Y","OWNER","2024/07/05","OWNER","2024/07/05","","","","","","","","N","",""
"2026/02/19","03474.","A","FL","SPG","ST PETERSBURG","US","ASO","ORL","FLORIDA","PINELLAS","FL","ALBERT WHITTED","PU","PU",27,45,54.411,"N",27.76511416,82,37,36.983,"W",-82.62693972,"E",6.6,"S",5,"W",2010,800,"MIAMI",0,"E",119,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","SPG","Y","1940/04","O","","","","NGY3","NO OBJECTION","N","N","N","Y","S","S","2025/11/06","","100LL,A,A1","MAJOR","MAJOR","LOW","NONE","SEE RMK","SS-SR","ATCT","Y","WG","N","","3RD PARTY SURVEY","2022/04/22","3RD PARTY SURVEY","2022/04/22","","","Y","Y","AMB,AVNCS,CHTR,INSTR,RNTL,SALES,SURV","Y-L","KSPG","N","",""
"2026/02/19","03474.01","H","FL","FD64","ST PETERSBURG","US","ASO","ORL","FLORIDA","PINELLAS","FL","BAY PINES VETERANS ADMINISTRATION","PU","PR",27,48,37.41,"N",27.81039166,82,46,56.5,"W",-82.78236111,"E",9,"E",2,"W",1986,,"MIAMI",7,"NE",1,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1986/03","O","","","","","CONDL","","","","","2","N","","2020/03/05","","","","","","","","NON-ATCT","N","","","","FAA-EST IMAGERY","2016/02/12","","","","","","","","Y","","N","",""
"2026/02/19","03474.03","H","FL","2FD3","ST PETERSBURG","US","ASO","ORL","FLORIDA","PINELLAS","FL","BAYFRONT HEALTH - ST PETERSBURG","PR","PR",27,45,46.9,"N",27.76302777,82,38,32.28,"W",-82.6423,"E",128,"E",2,"W",1985,,"MIAMI",0,"N",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1987/08","O","","","","","CONDL","","","","","2","N","","2020/08/03","","","","","","SEE RMK","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2018/12/10","OWNER","2016/02/12","","","","","","Y-L","","N","",""
"2026/02/19","03474.05","H","FL","FL14","ST. PETERSBURG","US","ASO","ORL","FLORIDA","PINELLAS","FL","JOHN HOPKINS ALL CHILDRENS HOSPITAL","PR","PR",27,45,54.78,"N",27.76521666,82,38,25.67,"W",-82.64046388,"E",177,"E",,"",,,"",1,"SW",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2015/04","O","","","","","CONDL","","","","","","N","","2020/07/22","","","","","","","","NON-ATCT","","","","Y","ADO","2025/04/29","OWNER","2015/02/24","","","","","","Y-L","","N","",""
"2026/02/19","03474.22","H","FL","1FL4","ST. PETERSBURG","US","ASO","","FLORIDA","PINELLAS","FL","VRS","PR","PR",27,48,48.78,"N",27.81355,82,40,56.04,"W",-82.68223333,"E",43,"E",,"",,,"MIAMI",4,"NW",1,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2018/08","O","","","","","NO OBJECTION","","","","","","N","","2024/09/30","","","","","","","","NON-ATCT","","","","","OWNER","2014/03/24","OWNER","2014/03/24","","","","","","Y","","N","",""
"2026/02/19","03475.","A","FL","PIE","ST PETERSBURG-CLEARWATER","US","ASO","ORL","FLORIDA","PINELLAS","FL","ST PETE-CLEARWATER INTL","PU","PU",27,54,31.081,"N",27.90863361,82,41,11.436,"W",-82.68651,"E",10.7,"S",5,"W",2010,,"MIAMI",8,"N",1900,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","PIE","Y","1942/10","O","I C","S","1974/11","NGPRY3","NO OBJECTION","N","Y","N","Y","F","F","2026/01/07","","100,A,A1+","MAJOR","MAJOR","NONE","HIGH/LOW","SEE RMK","SS-SR","ATCT","N","WG","N","","3RD PARTY SURVEY","2020/06/19","3RD PARTY SURVEY","2020/06/19","","","Y","Y","AFRT,AMB,CHTR,INSTR,RNTL","Y-L","KPIE","N","",""
"2026/02/19","03480.","A","FL","8FA4","SAMSULA","US","ASO","ORL","FLORIDA","VOLUSIA","FL","NEW SMYRNA BEACH","PR","PR",29,0,37.6,"N",29.01044444,81,7,56.9,"W",-81.13247222,"E",40,"E",,"",,,"JACKSONVILLE",4,"W",360,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2012/02","O","","","","","CONDL","","","","","2","N","","2026/01/06","","","","","","","","NON-ATCT","","","","","OWNER","2011/10/25","OWNER","2011/10/25","","","","","PAJA","","","N","",""
"2026/02/19","03481.01","C","FL","FL55","SANFORD","US","ASO","ORL","FLORIDA","SEMINOLE","FL","SANFORD","PR","PR",28,49,22,"N",28.82277777,81,15,48,"W",-81.26333333,"E",6,"E",5,"W",2000,,"JACKSONVILLE",0,"S",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2001/01","O","","","","","CONDL","","","","","2","N","","2019/04/28","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","",""
"2026/02/19","03481.02","H","FL","2FA8","SANFORD","US","ASO","ORL","FLORIDA","SEMINOLE","FL","HCA FLORIDA LAKE MONROE HOSPITAL","PR","PR",28,48,49.25,"N",28.81368055,81,17,1.43,"W",-81.28373055,"E",17,"E",,"",,,"MIAMI",4,"E",,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2007/08","O","","","","","CONDL","","","","","2","N","","2022/02/10","","","","","","","","NON-ATCT","","","","Y","FAA-EST IMAGERY","2016/03/05","OWNER","2007/05/15","","","","","","","","N","",""
"2026/02/19","03481.19","A","FL","34FL","SAN MATEO","US","ASO","ORL","FLORIDA","PUTNAM","FL","BNCFL","PR","PR",29,34,51.085,"N",29.58085694,81,35,30.074,"W",-81.59168722,"E",12,"E",,"",,,"JACKSONVILLE",2,"SSW",,"ZJX","ZCJ","JACKSONVILLE","","GNV","GAINESVILLE","","1-800-WX-BRIEF","","","","","","2014/10","O","","","","","NO OBJECTION","","","","","","N","","2020/06/19","","","","","","","","NON-ATCT","","","","","OWNER","2014/08/05","OWNER","2014/08/05","","","","","","Y","","N","",""
"2026/02/19","03481.3","H","FL","4FD9","SANIBEL","US","ASO","ORL","FLORIDA","LEE","FL","BOWMAN'S BEACH HELISTOP","PU","PR",26,27,45.62,"N",26.46267222,82,9,18.16,"W",-82.15504444,"E",5,"E",6,"W",2025,,"MIAMI",0,"N",,"ZMA","ZCR","MIAMI","","MIA","MIAMI","","1-800-WX-BRIEF","","","","","N","1988/03","O","","","","","CONDL","","","","","2","N","","2025/12/09","","","","","","","","NON-ATCT","N","","","","FAA-EST IMAGERY","2016/02/17","","","","","","","","","","N","",""
"2026/02/19","03483.1","H","FL","FA23","SARASOTA","US","ASO","ORL","FLORIDA","SARASOTA","FL","SARASOTA MEML HOSPITAL","PR","PR",27,19,4.25,"N",27.31784722,82,31,49.42,"W",-82.53039444,"E",100,"E",2,"W",1985,,"MIAMI",0,"N",,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1971/04","O","","","","","CONDL","","","","","2","N","","2022/08/30","","NONE","NONE","","","","","NON-ATCT","N","","N","Y","FAA-EST IMAGERY","2019/02/28","","","","","","","","Y","","N","",""
"2026/02/19","03483.11","H","FL","FA22","SARASOTA","US","ASO","ORL","FLORIDA","SARASOTA","FL","DOVE","PR","PR",27,19,59.83,"N",27.33328611,82,25,42.01,"W",-82.42833611,"E",12,"E",2,"W",1990,,"MIAMI",5,"E",,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1994/01","O","","","","","CONDL","","","","","2","N","","2024/12/04","","","","","","","","NON-ATCT","N","","","","ADO","2025/04/29","","","","","","","","Y-L","","N","",""
"2026/02/19","03483.12","H","FL","6FL6","SARASOTA","US","ASO","ORL","FLORIDA","SARASOTA","FL","SARASOTA DEPT OF FIRE-RESCUE EAST SIDE","PU","PR",27,20,19.31,"N",27.33869722,82,29,49.09,"W",-82.49696944,"E",25,"E",2,"W",1985,,"MIAMI",0,"NE",,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1978/02","O","","","","","CONDL","","","","","2","N","","2025/02/25","","","","","","","SEE RMK","NON-ATCT","Y","WGY","N","","FAA-EST IMAGERY","2016/02/04","","","","","","","","Y","","N","",""
"2026/02/19","03483.13","A","FL","4FL8","SARASOTA","US","ASO","ORL","FLORIDA","SARASOTA","FL","SCHWARTZ FARMS INC","PR","PR",27,20,37.163,"N",27.34365638,82,19,2.332,"W",-82.31731444,"E",53,"E",2,"W",1985,,"MIAMI",10,"E",,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1978/02","O","","","","","CONDL","","","","","2","N","","2019/09/07","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","03483.4","A","FL","22FA","SARASOTA","US","ASO","ORL","FLORIDA","SARASOTA","FL","HIDDEN RIVER","PR","PR",27,18,11.169,"N",27.3031025,82,16,21.328,"W",-82.27259111,"E",47,"S",2,"W",1985,,"MIAMI",14,"E",,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","","O","","","","","CONDL","N","N","","","2","N","","2023/07/17","","NONE","NONE","","","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","03484.","A","FL","SRQ","SARASOTA/BRADENTON","US","ASO","ORL","FLORIDA","SARASOTA","FL","SARASOTA/BRADENTON INTL","PU","PU",27,23,43.6,"N",27.39544444,82,33,15.8,"W",-82.55438888,"E",29.9,"S",5,"W",2010,,"MIAMI",3,"N",1102,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","SRQ","Y","1942/04","O","I C","S","1973/05","NGRVY3","NO OBJECTION","N","N","N","Y","F","F","2025/01/30","","100LL,A","MAJOR","MAJOR","HIGH/LOW","HIGH/LOW","SEE RMK","SS-SR","ATCT","N","WG","N","","3RD PARTY SURVEY","2016/05/11","3RD PARTY SURVEY","2016/05/11","","","Y","Y","AVNCS,CHTR,INSTR,RNTL,SALES","Y-L","KSRQ","N","US CUSTOMS USER FEE ARPT. ",""
"2026/02/19","03486.","A","FL","3FD6","SCOTTSMOOR","US","ASO","ORL","FLORIDA","BREVARD","FL","TRADEWINDS AERODROME","PR","PR",28,45,50.97,"N",28.76415833,80,51,14.193,"W",-80.8539425,"E",5,"E",3,"W",1985,,"JACKSONVILLE",1,"S",83,"ZJX","ZCJ","JACKSONVILLE","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1987/10","O","","","","","CONDL","","","","","2","N","","2019/09/08","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","03486.65","H","FL","37FD","SPRING HILL","US","ASO","","FLORIDA","HERNANDO","FL","NJOY SPIRITS DISTILLERY","PR","PR",28,34,39,"N",28.5775,82,36,3,"W",-82.60083333,"E",10,"E",,"",,,"JACKSONVILLE",7,"NNW",0,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2022/01","O","","","","","NO OBJECTION","","","","","","N","","2023/11/06","","","","","","","","NON-ATCT","","","","","OWNER","2021/12/07","OWNER","2021/12/07","","","","","","","","N","",""
"2026/02/19","03486.66","H","FL","3FL6","SPRING HILL","US","ASO","","FLORIDA","HERNANDO","FL","BRAVERA HEALTH SPRING HILL","PR","PR",28,26,16.18,"N",28.43782777,82,32,20.32,"W",-82.53897777,"E",48,"",,"",,,"JACKSONVILLE",3,"S",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2022/08","O","","","","","CONDL","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2022/08/25","ADO","2022/08/26","","","","","","","","N","",""
"2026/02/19","03489.","C","FL","0FD6","SEBASTIAN","US","ASO","ORL","FLORIDA","BREVARD","FL","FULTON","PR","PR",27,54,27.08,"N",27.90752222,80,29,11.188,"W",-80.48644111,"E",0,"E",3,"W",1980,,"MIAMI",2,"N",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1986/11","O","","","","","CONDL","","","","","2","N","","2022/01/22","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","03489.1","A","FL","X26","SEBASTIAN","US","ASO","ORL","FLORIDA","INDIAN RIVER","FL","SEBASTIAN MUNI","PU","PU",27,48,47.7,"N",27.81325,80,29,44.1,"W",-80.49558333,"E",21.5,"S",6,"W",2010,,"MIAMI",1,"W",620,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","PIE","Y","1959/04","O","","","","NGPY","NOT ANALYZED","N","N","N","Y","S","S","2025/01/10","","100LL","MINOR","MINOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y-L","WG","N","","3RD PARTY SURVEY","2012/11/29","3RD PARTY SURVEY","2012/11/29","","","N","Y","CHTR,INSTR,PAJA,RNTL","Y-L","","N","",""
"2026/02/19","03489.19","H","FL","FA03","SEBASTIAN","US","ASO","","FLORIDA","INDIAN RIVER","FL","SEBASTIAN RIVER MEDICAL CENTER","PR","PR",27,50,32.96,"N",27.84248888,80,29,22.79,"W",-80.48966388,"E",18.5,"E",,"",,,"MIAMI",2,"NW",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2017/06","O","","","","","CONDL","","","","","","N","","","","","","","","","","NON-ATCT","","","","Y","OWNER","2009/03/19","OWNER","2009/03/19","","","","","","","","N","",""
"2026/02/19","03493.","A","FL","SEF","SEBRING","US","ASO","ORL","FLORIDA","HIGHLANDS","FL","SEBRING RGNL","PU","PU",27,27,23,"N",27.45638888,81,20,32.6,"W",-81.34238888,"E",61.6,"S",5,"W",2000,,"MIAMI",6,"SE",1768,"ZMA","ZCR","MIAMI","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","PIE","Y","1942/12","O","","","","NGRY","NOT ANALYZED","N","N","N","Y","S","S","2025/07/15","","100LL,A,UL94","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y-L","WG","N","","NGS","2010/01/28","NGS","2010/01/28","","","Y","Y","AGRI,AMB,INSTR,RNTL,SALES","Y-L","KSEF","N","",""
"2026/02/19","03493.02","H","FL","9FD3","SEBRING","US","ASO","ORL","FLORIDA","HIGHLANDS","FL","HIGHLANDS RGNL MEDICAL CENTER","PU","PR",27,27,55.64,"N",27.46545555,81,25,54.77,"W",-81.43188055,"E",106,"E",2,"W",1985,,"MIAMI",2,"S",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1988/08","O","","","","","CONDL","","","","","2","N","","2022/12/01","","","","","","SEE RMK","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2019/02/05","","","","","","","","Y-L","","N","",""
"2026/02/19","03493.04","C","FL","9FL3","SEBRING","US","ASO","ORL","FLORIDA","HIGHLANDS","FL","LAKE JOSEPHINE","PR","PR",27,23,49,"N",27.39694444,81,25,36,"W",-81.42666666,"E",85,"S",4,"W",2000,,"MIAMI",7,"S",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2001/01","O","","","","","CONDL","","","","","2","N","","2022/02/15","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","",""
"2026/02/19","03493.05","H","FL","FA52","SEBRING","US","ASO","ORL","FLORIDA","HIGHLANDS","FL","ADVENT HOSPITAL-SEBRING","PR","PR",27,32,16.944,"N",27.53804,81,30,33.3864,"W",-81.509274,"E",154,"E",4,"W",2000,,"MIAMI",3,"W",,"ZMA","ZCR","MIAMI","","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","","2001/05","O","","","","","CONDL","","","","","2","N","","2019/08/12","","","","","","","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2014/02/15","","","","","","","","Y","","N","",""
"2026/02/19","03494.9","H","FL","88FL","SEWALL'S POINT","US","ASO","ORL","FLORIDA","MARTIN","FL","SAILFISH POINT","PR","PR",27,10,11.177,"N",27.16977138,80,9,24.16,"W",-80.15671111,"E",5,"E",3,"W",1985,,"MIAMI",2,"E",1,"ZMA","ZCR","MIAMI","","MIA","MIAMI","","1-800-WX-BRIEF","","","","","N","1983/03","O","","","","","CONDL","","","","","2","N","","2025/11/13","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","03505.01","A","FL","FL41","SOUTH BAY","US","ASO","ORL","FLORIDA","PALM BEACH","FL","OKEELANTA","PR","PR",26,34,52.253,"N",26.58118138,80,45,21.216,"W",-80.75589333,"E",14,"S",3,"W",1985,,"MIAMI",5,"SW",,"ZMA","ZCR","MIAMI","N","MIA","MIAMI","","1-800-WX-BRIEF","","","","","N","1977/07","O","","","","","CONDL","","","","","2","N","","2020/06/19","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","03505.3","H","FL","FA79","SOUTH DAYTONA","US","ASO","ORL","FLORIDA","VOLUSIA","FL","DOAN","PR","PR",29,9,55.936,"N",29.16553777,81,1,38.2,"W",-81.02727777,"E",13,"E",3,"W",1985,,"JACKSONVILLE",2,"W",,"ZJX","ZCJ","JACKSONVILLE","N","PIE","SAINT PETERSBURG","","1-800-WX-BRIEF","","","","","N","1977/07","O","","","","","CONDL","","","","","2","N","","2021/08/26","","","","","","SEE RMK","","NON-ATCT","N","","","","","","","","","","","","","","","N","",""
"2026/02/19","03506.6","A","FL","39FD","STEINHATCHEE","US","ASO","ORL","FLORIDA","TAYLOR","FL","ANCIENT OAKS","PR","PR",29,43,45.81,"N",29.72939166,83,21,12.495,"W",-83.35347083,"E",16,"E",2,"W",1985,,"JACKSONVILLE",3,"NE",,"ZJX","ZCJ","JACKSONVILLE","","GNV","GAINESVILLE","","1-800-WX-BRIEF","","","","","N","1988/03","O","","","","","CONDL","","","","","2","N","","2025/06/20","","","","","","","","NON-ATCT","N","","","","","","OWNER","2013/01/26","","","","","","","","N","",""
"2026/02/19","03507.","A","FL","SUA","STUART","US","ASO","ORL","FLORIDA","MARTIN","FL","WITHAM FLD","PU","PU",27,10,54.117,"N",27.18169916,80,13,16.656,"W",-80.22129333,"E",16.1,"S",6,"W",2010,,"MIAMI",1,"SE",726,"ZMA","ZCR","MIAMI","N","MIA","MIAMI","","1-800-WX-BRIEF","","","","MIA","Y","1943/07","O","","","","NGRY3","NOT ANALYZED","N","N","N","Y","S","S","2025/01/09","","100LL,A","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","ATCT","Y","WG","N","","3RD PARTY SURVEY","2019/11/19","3RD PARTY SURVEY","2019/11/19","","","Y","Y","AMB,AVNCS,CHTR,INSTR,RNTL,SALES","Y-L","KSUA","N","US CUSTOMS USER FEE ARPT. ",""
"2026/02/19","03507.01","H","FL","65FL","STUART","US","ASO","ORL","FLORIDA","ST LUCIE","FL","FLORIDIAN NTL GOLF CLUB, LLC","PR","PR",27,12,26.9211,"N",27.20747808,80,17,11.88,"W",-80.28663333,"E",15,"E",5,"W",1995,,"MIAMI",2,"NW",,"ZMA","ZCR","MIAMI","N","MIA","MIAMI","","1-800-WX-BRIEF","","","","","N","1998/03","O","","","","","CONDL","","","","","2","N","","2025/02/25","","","","","","","","NON-ATCT","N","","","","OWNER","2012/06/20","OWNER","2012/06/20","","","","","","Y","","N","",""
"2026/02/19","03507.02","H","FL","44FL","STUART","US","ASO","ORL","FLORIDA","MARTIN","FL","MARTIN MEML MEDICAL CENTER","PR","PR",27,12,2.19,"N",27.20060833,80,14,36.6,"W",-80.2435,"E",5,"E",3,"W",1985,,"MIAMI",1,"NW",,"ZMA","ZCR","MIAMI","N","MIA","MIAMI","","1-800-WX-BRIEF","","","","","N","1981/08","O","","","","","CONDL","","","","","2","N","","2025/05/07","","","","","","SS-SR","","NON-ATCT","N","","N","Y","FAA-EST IMAGERY","2016/01/23","","","","","","","","Y","","N","",""
