"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG"
"2026/01/22","DCA","PVD","L",3,40,"JORDN2","STAR","","","","",""
"2026/01/22","DCA","PWM","H",3,5,"SOOKI6","DP","","","","","SWANN"
"2026/01/22","DCA","PWM","H",3,10,"SWANN","FIX","MD","US","K6","","BROSS"
"2026/01/22","DCA","PWM","H",3,15,"BROSS","FIX","MD","US","K6","","Q419"
"2026/01/22","DCA","PWM","H",3,20,"Q419","AIRWAY","","","","","RBV"
"2026/01/22","DCA","PWM","H",3,25,"RBV","NAVAID","NJ","US","","VORTAC","Q22"
"2026/01/22","DCA","PWM","H",3,30,"Q22","AIRWAY","","","","","LLUND"
"2026/01/22","DCA","PWM","H",3,35,"LLUND","FIX","NY","US","K6","","BDR"
"2026/01/22","DCA","PWM","H",3,40,"BDR","NAVAID","CT","US","","VOR/DME","SCOGS3"
"2026/01/22","DCA","PWM","H",3,45,"SCOGS3","STAR","","","","",""
"2026/01/22","DCA","PWM","L",1,5,"PALEO","FIX","MD","US","K6","","V312"
"2026/01/22","DCA","PWM","L",1,10,"V312","AIRWAY","","","","","GOLDA"
"2026/01/22","DCA","PWM","L",1,15,"GOLDA","FIX","MD","US","K6","","T358"
"2026/01/22","DCA","PWM","L",1,20,"T358","AIRWAY","","","","","LEEAH"
"2026/01/22","DCA","PWM","L",1,25,"LEEAH","FIX","NJ","US","K6","","T315"
"2026/01/22","DCA","PWM","L",1,30,"T315","AIRWAY","","","","","JFK"
"2026/01/22","DCA","PWM","L",1,35,"JFK","NAVAID","NY","US","","VOR/DME","T303"
"2026/01/22","DCA","PWM","L",1,40,"T303","AIRWAY","","","","","HFD"
"2026/01/22","DCA","PWM","L",1,45,"HFD","NAVAID","CT","US","","VOR/DME","T315"
"2026/01/22","DCA","PWM","L",1,50,"T315","AIRWAY","","","","","GDM"
"2026/01/22","DCA","PWM","L",1,55,"GDM","NAVAID","MA","US","","VOR/DME","T314"
"2026/01/22","DCA","PWM","L",1,60,"T314","AIRWAY","","","","","ENE"
"2026/01/22","DCA","PWM","L",1,65,"ENE","NAVAID","ME","US","","VOR/DME",""
"2026/01/22","DCA","PWM","L",2,5,"PALEO","FIX","MD","US","K6","","V312"
"2026/01/22","DCA","PWM","L",2,10,"V312","AIRWAY","","","","","GOLDA"
"2026/01/22","DCA","PWM","L",2,15,"GOLDA","FIX","MD","US","K6","","T358"
"2026/01/22","DCA","PWM","L",2,20,"T358","AIRWAY","","","","","ENO"
"2026/01/22","DCA","PWM","L",2,25,"ENO","NAVAID","DE","US","","VORTAC","T224"
"2026/01/22","DCA","PWM","L",2,30,"T224","AIRWAY","","","","","JFK"
"2026/01/22","DCA","PWM","L",2,35,"JFK","NAVAID","NY","US","","VOR/DME","T315"
"2026/01/22","DCA","PWM","L",2,40,"T315","AIRWAY","","","","","GDM"
"2026/01/22","DCA","PWM","L",2,45,"GDM","NAVAID","MA","US","","VOR/DME","T314"
"2026/01/22","DCA","PWM","L",2,50,"T314","AIRWAY","","","","","ENE"
"2026/01/22","DCA","PWM","L",2,55,"ENE","NAVAID","ME","US","","VOR/DME",""
"2026/01/22","DCA","PWM","L",3,5,"PALEO","FIX","MD","US","K6","","V312"
"2026/01/22","DCA","PWM","L",3,10,"V312","AIRWAY","","","","","GOLDA"
"2026/01/22","DCA","PWM","L",3,15,"GOLDA","FIX","MD","US","K6","","T358"
"2026/01/22","DCA","PWM","L",3,20,"T358","AIRWAY","","","","","AVALO"
"2026/01/22","DCA","PWM","L",3,25,"AVALO","FIX","NJ","US","K6","","T320"
"2026/01/22","DCA","PWM","L",3,30,"T320","AIRWAY","","","","","GDM"
"2026/01/22","DCA","PWM","L",3,35,"GDM","NAVAID","MA","US","","VOR/DME","CON"
"2026/01/22","DCA","PWM","L",3,40,"CON","NAVAID","NH","US","","VOR/DME","NEETS"
"2026/01/22","DCA","PWM","L",3,45,"NEETS","FIX","NH","US","K6","",""
"2026/01/22","DCA","PWM","L",4,5,"PALEO","FIX","MD","US","K6","","V312"
"2026/01/22","DCA","PWM","L",4,10,"V312","AIRWAY","","","","","GOLDA"
"2026/01/22","DCA","PWM","L",4,15,"GOLDA","FIX","MD","US","K6","","T358"
"2026/01/22","DCA","PWM","L",4,20,"T358","AIRWAY","","","","","LEEAH"
"2026/01/22","DCA","PWM","L",4,25,"LEEAH","FIX","NJ","US","K6","","T315"
"2026/01/22","DCA","PWM","L",4,30,"T315","AIRWAY","","","","","JFK"
"2026/01/22","DCA","PWM","L",4,35,"JFK","NAVAID","NY","US","","VOR/DME","T303"
"2026/01/22","DCA","PWM","L",4,40,"T303","AIRWAY","","","","","HFD"
"2026/01/22","DCA","PWM","L",4,45,"HFD","NAVAID","CT","US","","VOR/DME","T315"
"2026/01/22","DCA","PWM","L",4,50,"T315","AIRWAY","","","","","GDM"
"2026/01/22","DCA","PWM","L",4,55,"GDM","NAVAID","MA","US","","VOR/DME","T314"
"2026/01/22","DCA","PWM","L",4,60,"T314","AIRWAY","","","","","ENE"
"2026/01/22","DCA","PWM","L",4,65,"ENE","NAVAID","ME","US","","VOR/DME",""
"2026/01/22","DCA","RDU","H",1,5,"AMEEE1","DP","","","","","COLIN"
"2026/01/22","DCA","RDU","H",1,10,"COLIN","FIX","VA","US","K6","","TAPPA"
"2026/01/22","DCA","RDU","H",1,15,"TAPPA","FIX","VA","US","K6","","HOUKY"
"2026/01/22","DCA","RDU","H",1,20,"HOUKY","FIX","VA","US","K6","","TAQLE3"
"2026/01/22","DCA","RDU","H",1,25,"TAQLE3","STAR","","","","",""
"2026/01/22","DCA","RDU","H",2,5,"JDUBB4","DP","","","","","MELTN"
"2026/01/22","DCA","RDU","H",2,10,"MELTN","FIX","VA","US","K6","","ALDAN4"
"2026/01/22","DCA","RDU","H",2,15,"ALDAN4","STAR","","","","",""
"2026/01/22","DCA","RIC","TEC",3,5,"OJAAY","FIX","VA","US","K6","","ZUNAR"
"2026/01/22","DCA","RIC","TEC",3,10,"ZUNAR","FIX","VA","US","K6","",""
"2026/01/22","DCA","RME","L",1,5,"KRANT","FIX","DC","US","K6","","V265"
"2026/01/22","DCA","RME","L",1,10,"V265","AIRWAY","","","","","EMI"
"2026/01/22","DCA","RME","L",1,15,"EMI","NAVAID","MD","US","","VORTAC","V457"
"2026/01/22","DCA","RME","L",1,20,"V457","AIRWAY","","","","","LRP"
"2026/01/22","DCA","RME","L",1,25,"LRP","NAVAID","PA","US","","VOR/DME","T449"
"2026/01/22","DCA","RME","L",1,30,"T449","AIRWAY","","","","","CFB"
"2026/01/22","DCA","RME","L",1,35,"CFB","NAVAID","NY","US","","VOR/DME","LAMMS"
"2026/01/22","DCA","RME","L",1,40,"LAMMS","FIX","NY","US","K6","",""
"2026/01/22","DCA","ROC","H",1,5,"HORTO4","DP","","","","","JERES"
"2026/01/22","DCA","ROC","H",1,10,"JERES","FIX","MD","US","K6","","Q227"
"2026/01/22","DCA","ROC","H",1,15,"Q227","AIRWAY","","","","","STUBN"
"2026/01/22","DCA","ROC","H",1,20,"STUBN","FIX","NY","US","K6","","GIBBE"
"2026/01/22","DCA","ROC","H",1,25,"GIBBE","FIX","NY","US","K6","",""
"2026/01/22","DCA","RSW","H",1,5,"JDUBB4","DP","","","","","RRSIN"
"2026/01/22","DCA","RSW","H",1,10,"RRSIN","FIX","VA","US","K6","","GSO"
"2026/01/22","DCA","RSW","H",1,15,"GSO","NAVAID","NC","US","","VORTAC","Q75"
"2026/01/22","DCA","RSW","H",1,20,"Q75","AIRWAY","","","","","SLOJO"
"2026/01/22","DCA","RSW","H",1,25,"SLOJO","FIX","SC","US","K7","","Q103"
"2026/01/22","DCA","RSW","H",1,30,"Q103","AIRWAY","","","","","CYNTA"
"2026/01/22","DCA","RSW","H",1,35,"CYNTA","FIX","GA","US","K7","","SHFTY6"
"2026/01/22","DCA","RSW","H",1,40,"SHFTY6","STAR","","","","",""
"2026/01/22","DCA","SAN","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","SAN","H",1,10,"OTTTO","FIX","VA","US","K6","","Q176"
"2026/01/22","DCA","SAN","H",1,15,"Q176","AIRWAY","","","","","CIM"
"2026/01/22","DCA","SAN","H",1,20,"CIM","NAVAID","NM","US","","VORTAC","J96"
"2026/01/22","DCA","SAN","H",1,25,"J96","AIRWAY","","","","","PKE"
"2026/01/22","DCA","SAN","H",1,30,"PKE","NAVAID","CA","US","","VORTAC","LUCKI1"
"2026/01/22","DCA","SAN","H",1,35,"LUCKI1","STAR","","","","",""
"2026/01/22","DCA","SAT","H",1,5,"CLTCH3","DP","","","","","MAULS"
"2026/01/22","DCA","SAT","H",1,10,"MAULS","FIX","VA","US","K6","","Q40"
"2026/01/22","DCA","SAT","H",1,15,"Q40","AIRWAY","","","","","AEX"
"2026/01/22","DCA","SAT","H",1,20,"AEX","NAVAID","LA","US","","VORTAC","CAAGE"
"2026/01/22","DCA","SAT","H",1,25,"CAAGE","FIX","TX","US","K4","","QERVO3"
"2026/01/22","DCA","SAT","H",1,30,"QERVO3","STAR","","","","",""
"2026/01/22","DCA","SAV","H",1,5,"AMEEE1","DP","","","","","SCOOB"
"2026/01/22","DCA","SAV","H",1,10,"SCOOB","FIX","VA","US","K6","","GUILD"
"2026/01/22","DCA","SAV","H",1,15,"GUILD","FIX","NC","US","K7","","Q409"
"2026/01/22","DCA","SAV","H",1,20,"Q409","AIRWAY","","","","","SESUE"
"2026/01/22","DCA","SAV","H",1,25,"SESUE","FIX","SC","US","K7","","SOOOP"
"2026/01/22","DCA","SAV","H",1,30,"SOOOP","FIX","SC","US","K7","",""
"2026/01/22","DCA","SDF","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","SDF","H",1,10,"OTTTO","FIX","VA","US","K6","","Q68"
"2026/01/22","DCA","SDF","H",1,15,"Q68","AIRWAY","","","","","YOCKY"
"2026/01/22","DCA","SDF","H",1,20,"YOCKY","FIX","KY","US","K5","","LEDDL1"
"2026/01/22","DCA","SDF","H",1,25,"LEDDL1","STAR","","","","",""
"2026/01/22","DCA","SEA","H",1,5,"HORTO4","DP","","","","","BUFFR"
"2026/01/22","DCA","SEA","H",1,10,"BUFFR","FIX","MD","US","K6","","Q178"
"2026/01/22","DCA","SEA","H",1,15,"Q178","AIRWAY","","","","","DJB"
"2026/01/22","DCA","SEA","H",1,20,"DJB","NAVAID","OH","US","","VOR/DME","J34"
"2026/01/22","DCA","SEA","H",1,25,"J34","AIRWAY","","","","","RWF"
"2026/01/22","DCA","SEA","H",1,30,"RWF","NAVAID","MN","US","","VOR/DME","J90"
"2026/01/22","DCA","SEA","H",1,35,"J90","AIRWAY","","","","","MLS"
"2026/01/22","DCA","SEA","H",1,40,"MLS","NAVAID","MT","US","","VOR/DME","LWT"
"2026/01/22","DCA","SEA","H",1,45,"LWT","NAVAID","MT","US","","VOR/DME","MLP"
"2026/01/22","DCA","SEA","H",1,50,"MLP","NAVAID","MT","US","","VOR/DME","GLASR3"
"2026/01/22","DCA","SEA","H",1,55,"GLASR3","STAR","","","","",""
"2026/01/22","DCA","SFB","H",1,5,"AMEEE1","DP","","","","","SCOOB"
"2026/01/22","DCA","SFB","H",1,10,"SCOOB","FIX","VA","US","K6","","MOXXY"
"2026/01/22","DCA","SFB","H",1,15,"MOXXY","FIX","NC","US","K7","","Q85"
"2026/01/22","DCA","SFB","H",1,20,"Q85","AIRWAY","","","","","LPERD"
"2026/01/22","DCA","SFB","H",1,25,"LPERD","FIX","FL","US","K7","","TTHOR3"
"2026/01/22","DCA","SFB","H",1,30,"TTHOR3","STAR","","","","",""
"2026/01/22","DCA","SFO","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","SFO","H",1,10,"OTTTO","FIX","VA","US","K6","","Q176"
"2026/01/22","DCA","SFO","H",1,15,"Q176","AIRWAY","","","","","STL"
"2026/01/22","DCA","SFO","H",1,20,"STL","NAVAID","MO","US","","VORTAC","J110"
"2026/01/22","DCA","SFO","H",1,25,"J110","AIRWAY","","","","","GCK"
"2026/01/22","DCA","SFO","H",1,30,"GCK","NAVAID","KS","US","","VORTAC","J28"
"2026/01/22","DCA","SFO","H",1,35,"J28","AIRWAY","","","","","MLF"
"2026/01/22","DCA","SFO","H",1,40,"MLF","NAVAID","UT","US","","VORTAC","J80"
"2026/01/22","DCA","SFO","H",1,45,"J80","AIRWAY","","","","","OAL"
"2026/01/22","DCA","SFO","H",1,50,"OAL","NAVAID","NV","US","","VORTAC","INYOE"
"2026/01/22","DCA","SFO","H",1,55,"INYOE","FIX","CA","US","K2","","DYAMD5"
"2026/01/22","DCA","SFO","H",1,60,"DYAMD5","STAR","","","","",""
"2026/01/22","DCA","SJC","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","SJC","H",1,10,"OTTTO","FIX","VA","US","K6","","Q176"
"2026/01/22","DCA","SJC","H",1,15,"Q176","AIRWAY","","","","","STL"
"2026/01/22","DCA","SJC","H",1,20,"STL","NAVAID","MO","US","","VORTAC","J110"
"2026/01/22","DCA","SJC","H",1,25,"J110","AIRWAY","","","","","GCK"
"2026/01/22","DCA","SJC","H",1,30,"GCK","NAVAID","KS","US","","VORTAC","J28"
"2026/01/22","DCA","SJC","H",1,35,"J28","AIRWAY","","","","","MLF"
"2026/01/22","DCA","SJC","H",1,40,"MLF","NAVAID","UT","US","","VORTAC","J80"
"2026/01/22","DCA","SJC","H",1,45,"J80","AIRWAY","","","","","ILC"
"2026/01/22","DCA","SJC","H",1,50,"ILC","NAVAID","NV","US","","VORTAC","KNGRY"
"2026/01/22","DCA","SJC","H",1,55,"KNGRY","FIX","NV","US","K2","","RAZRR5"
"2026/01/22","DCA","SJC","H",1,60,"RAZRR5","STAR","","","","",""
"2026/01/22","DCA","SLC","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","SLC","H",1,10,"OTTTO","FIX","VA","US","K6","","Q176"
"2026/01/22","DCA","SLC","H",1,15,"Q176","AIRWAY","","","","","STL"
"2026/01/22","DCA","SLC","H",1,20,"STL","NAVAID","MO","US","","VORTAC","J24"
"2026/01/22","DCA","SLC","H",1,25,"J24","AIRWAY","","","","","MCI"
"2026/01/22","DCA","SLC","H",1,30,"MCI","NAVAID","MO","US","","VORTAC","J80"
"2026/01/22","DCA","SLC","H",1,35,"J80","AIRWAY","","","","","FQF"
"2026/01/22","DCA","SLC","H",1,40,"FQF","NAVAID","CO","US","","VORTAC","J116"
"2026/01/22","DCA","SLC","H",1,45,"J116","AIRWAY","","","","","EKR"
"2026/01/22","DCA","SLC","H",1,50,"EKR","NAVAID","CO","US","","VOR/DME","RACER"
"2026/01/22","DCA","SLC","H",1,55,"RACER","FIX","CO","US","K2","","JAZZZ1"
"2026/01/22","DCA","SLC","H",1,60,"JAZZZ1","STAR","","","","",""
"2026/01/22","DCA","SLK","H",1,5,"HORTO4","DP","","","","","JERES"
"2026/01/22","DCA","SLK","H",1,10,"JERES","FIX","MD","US","K6","","Q227"
"2026/01/22","DCA","SLK","H",1,15,"Q227","AIRWAY","","","","","STENT"
"2026/01/22","DCA","SLK","H",1,20,"STENT","FIX","PA","US","K6","","CFB"
"2026/01/22","DCA","SLK","H",1,25,"CFB","NAVAID","NY","US","","VOR/DME","LAMMS"
"2026/01/22","DCA","SLK","H",1,30,"LAMMS","FIX","NY","US","K6","",""
"2026/01/22","DCA","SMF","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","SMF","H",1,10,"OTTTO","FIX","VA","US","K6","","Q176"
"2026/01/22","DCA","SMF","H",1,15,"Q176","AIRWAY","","","","","BUM"
"2026/01/22","DCA","SMF","H",1,20,"BUM","NAVAID","MO","US","","VORTAC","J110"
"2026/01/22","DCA","SMF","H",1,25,"J110","AIRWAY","","","","","ALS"
"2026/01/22","DCA","SMF","H",1,30,"ALS","NAVAID","CO","US","","VORTAC","DVC"
"2026/01/22","DCA","SMF","H",1,35,"DVC","NAVAID","CO","US","","VORTAC","ILC"
"2026/01/22","DCA","SMF","H",1,40,"ILC","NAVAID","NV","US","","VORTAC","CRASY"
"2026/01/22","DCA","SMF","H",1,45,"CRASY","FIX","NV","US","K2","","SLMMR5"
"2026/01/22","DCA","SMF","H",1,50,"SLMMR5","STAR","","","","",""
"2026/01/22","DCA","SPA","H",1,5,"SCRAM6","DP","","","","","GLANC"
"2026/01/22","DCA","SPA","H",1,10,"GLANC","FIX","VA","US","K6","","FUBLL"
"2026/01/22","DCA","SPA","H",1,15,"FUBLL","FIX","VA","US","K6","","JUNNR4"
"2026/01/22","DCA","SPA","H",1,20,"JUNNR4","STAR","","","","",""
"2026/01/22","DCA","SRQ","H",1,5,"JDUBB4","DP","","","","","RRSIN"
"2026/01/22","DCA","SRQ","H",1,10,"RRSIN","FIX","VA","US","K6","","GSO"
"2026/01/22","DCA","SRQ","H",1,15,"GSO","NAVAID","NC","US","","VORTAC","Q75"
"2026/01/22","DCA","SRQ","H",1,20,"Q75","AIRWAY","","","","","SLOJO"
"2026/01/22","DCA","SRQ","H",1,25,"SLOJO","FIX","SC","US","K7","","Q103"
"2026/01/22","DCA","SRQ","H",1,30,"Q103","AIRWAY","","","","","PUPYY"
"2026/01/22","DCA","SRQ","H",1,35,"PUPYY","FIX","GA","US","K7","","KYYUU"
"2026/01/22","DCA","SRQ","H",1,40,"KYYUU","FIX","GA","US","K7","","LUBBR3"
"2026/01/22","DCA","SRQ","H",1,45,"LUBBR3","STAR","","","","",""
"2026/01/22","DCA","STL","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","STL","H",1,10,"OTTTO","FIX","VA","US","K6","","Q176"
"2026/01/22","DCA","STL","H",1,15,"Q176","AIRWAY","","","","","BICKS"
"2026/01/22","DCA","STL","H",1,20,"BICKS","FIX","KY","US","K5","","PXV"
"2026/01/22","DCA","STL","H",1,25,"PXV","NAVAID","IN","US","","VORTAC","BOOSH3"
"2026/01/22","DCA","STL","H",1,30,"BOOSH3","STAR","","","","",""
"2026/01/22","DCA","SWF","H",1,5,"SOOKI6","DP","","","","","SWANN"
"2026/01/22","DCA","SWF","H",1,10,"SWANN","FIX","MD","US","K6","","BROSS"
"2026/01/22","DCA","SWF","H",1,15,"BROSS","FIX","MD","US","K6","","Q419"
"2026/01/22","DCA","SWF","H",1,20,"Q419","AIRWAY","","","","","DPK"
"2026/01/22","DCA","SWF","H",1,25,"DPK","NAVAID","NY","US","","VOR/DME","TRESA1"
"2026/01/22","DCA","SWF","H",1,30,"TRESA1","STAR","","","","",""
"2026/01/22","DCA","SWF","L",1,5,"KRANT","FIX","DC","US","K6","","V265"
"2026/01/22","DCA","SWF","L",1,10,"V265","AIRWAY","","","","","EMI"
"2026/01/22","DCA","SWF","L",1,15,"EMI","NAVAID","MD","US","","VORTAC","V457"
"2026/01/22","DCA","SWF","L",1,20,"V457","AIRWAY","","","","","LRP"
"2026/01/22","DCA","SWF","L",1,25,"LRP","NAVAID","PA","US","","VOR/DME","T295"
"2026/01/22","DCA","SWF","L",1,30,"T295","AIRWAY","","","","","PRNCE"
"2026/01/22","DCA","SWF","L",1,35,"PRNCE","FIX","NY","US","K6","","FILPS"
"2026/01/22","DCA","SWF","L",1,40,"FILPS","FIX","NY","US","K6","",""
"2026/01/22","DCA","SYR","H",2,5,"HORTO4","DP","","","","","JERES"
"2026/01/22","DCA","SYR","H",2,10,"JERES","FIX","MD","US","K6","","Q227"
"2026/01/22","DCA","SYR","H",2,15,"Q227","AIRWAY","","","","","STENT"
"2026/01/22","DCA","SYR","H",2,20,"STENT","FIX","PA","US","K6","","CFB"
"2026/01/22","DCA","SYR","H",2,25,"CFB","NAVAID","NY","US","","VOR/DME","T335"
"2026/01/22","DCA","SYR","H",2,30,"T335","AIRWAY","","","","","CORTA"
"2026/01/22","DCA","SYR","H",2,35,"CORTA","FIX","NY","US","K6","",""
"2026/01/22","DCA","TEB","H",2,5,"SOOKI6","DP","","","","","SWANN"
"2026/01/22","DCA","TEB","H",2,10,"SWANN","FIX","MD","US","K6","","JAIKE4"
"2026/01/22","DCA","TEB","H",2,15,"JAIKE4","STAR","","","","",""
"2026/01/22","DCA","TEB","L",2,5,"PALEO","FIX","MD","US","K6","","V170"
"2026/01/22","DCA","TEB","L",2,10,"V170","AIRWAY","","","","","SWANN"
"2026/01/22","DCA","TEB","L",2,15,"SWANN","FIX","MD","US","K6","","MAZIE3"
"2026/01/22","DCA","TEB","L",2,20,"MAZIE3","STAR","","","","",""
"2026/01/22","DCA","TEB","TEC",1,5,"BAL","NAVAID","MD","US","","VORTAC","V378"
"2026/01/22","DCA","TEB","TEC",1,10,"V378","AIRWAY","","","","","MXE"
"2026/01/22","DCA","TEB","TEC",1,15,"MXE","NAVAID","PA","US","","VORTAC","V3"
"2026/01/22","DCA","TEB","TEC",1,20,"V3","AIRWAY","","","","","SBJ"
"2026/01/22","DCA","TEB","TEC",1,25,"SBJ","NAVAID","NJ","US","","VOR/DME",""
"2026/01/22","DCA","TLH","H",1,5,"SCRAM6","DP","","","","","GLANC"
"2026/01/22","DCA","TLH","H",1,10,"GLANC","FIX","VA","US","K6","","COLZI"
"2026/01/22","DCA","TLH","H",1,15,"COLZI","FIX","NC","US","K7","","IRQ"
"2026/01/22","DCA","TLH","H",1,20,"IRQ","NAVAID","SC","US","","VORTAC","PZD"
"2026/01/22","DCA","TLH","H",1,25,"PZD","NAVAID","GA","US","","VOR/DME","SZW"
"2026/01/22","DCA","TLH","H",1,30,"SZW","NAVAID","FL","US","","VORTAC",""
"2026/01/22","DCA","TMB","H",1,5,"AMEEE1","DP","","","","","SCOOB"
"2026/01/22","DCA","TMB","H",1,10,"SCOOB","FIX","VA","US","K6","","PAACK"
"2026/01/22","DCA","TMB","H",1,15,"PAACK","FIX","NC","US","K7","","Q97"
"2026/01/22","DCA","TMB","H",1,20,"Q97","AIRWAY","","","","","DEBRL"
"2026/01/22","DCA","TMB","H",1,25,"DEBRL","FIX","FL","US","K7","","CSTAL3"
"2026/01/22","DCA","TMB","H",1,30,"CSTAL3","STAR","","","","",""
"2026/01/22","DCA","TMB","H",2,5,"AMEEE1","DP","","","","","SCOOB"
"2026/01/22","DCA","TMB","H",2,10,"SCOOB","FIX","VA","US","K6","","EARZZ"
"2026/01/22","DCA","TMB","H",2,15,"EARZZ","FIX","NC","US","K7","","SKARP"
"2026/01/22","DCA","TMB","H",2,20,"SKARP","FIX","NC","US","K7","","Y313"
"2026/01/22","DCA","TMB","H",2,25,"Y313","AIRWAY","","","","","HOAGG"
"2026/01/22","DCA","TMB","H",2,30,"HOAGG","FIX","OA","US","K","","BNFSH3"
"2026/01/22","DCA","TMB","H",2,35,"BNFSH3","STAR","","","","",""
"2026/01/22","DCA","TOL","H",1,5,"HORTO4","DP","","","","","JERES"
"2026/01/22","DCA","TOL","H",1,10,"JERES","FIX","MD","US","K6","","J211"
"2026/01/22","DCA","TOL","H",1,15,"J211","AIRWAY","","","","","JST"
"2026/01/22","DCA","TOL","H",1,20,"JST","NAVAID","PA","US","","VOR/DME","EWC"
"2026/01/22","DCA","TOL","H",1,25,"EWC","NAVAID","PA","US","","VOR/DME",""
"2026/01/22","DCA","TPA","H",1,5,"JDUBB4","DP","","","","","RRSIN"
"2026/01/22","DCA","TPA","H",1,10,"RRSIN","FIX","VA","US","K6","","GSO"
"2026/01/22","DCA","TPA","H",1,15,"GSO","NAVAID","NC","US","","VORTAC","Q75"
"2026/01/22","DCA","TPA","H",1,20,"Q75","AIRWAY","","","","","TEUFL"
"2026/01/22","DCA","TPA","H",1,25,"TEUFL","FIX","GA","US","K7","","BAAMF"
"2026/01/22","DCA","TPA","H",1,30,"BAAMF","FIX","GA","US","K7","","DADES2"
"2026/01/22","DCA","TPA","H",1,35,"DADES2","STAR","","","","",""
"2026/01/22","DCA","TUL","H",1,5,"REBLL5","DP","","","","","OTTTO"
"2026/01/22","DCA","TUL","H",1,10,"OTTTO","FIX","VA","US","K6","","Q68"
"2026/01/22","DCA","TUL","H",1,15,"Q68","AIRWAY","","","","","HVQ"
"2026/01/22","DCA","TUL","H",1,20,"HVQ","NAVAID","WV","US","","VOR/DME","J78"
"2026/01/22","DCA","TUL","H",1,25,"J78","AIRWAY","","","","","FAM"
"2026/01/22","DCA","TUL","H",1,30,"FAM","NAVAID","MO","US","","VORTAC","J98"
"2026/01/22","DCA","TUL","H",1,35,"J98","AIRWAY","","","","","SGF"
"2026/01/22","DCA","TUL","H",1,40,"SGF","NAVAID","MO","US","","VORTAC","VINTA3"
"2026/01/22","DCA","TUL","H",1,45,"VINTA3","STAR","","","","",""
"2026/01/22","DCA","TVC","H",1,5,"HORTO4","DP","","","","","BUFFR"
"2026/01/22","DCA","TVC","H",1,10,"BUFFR","FIX","MD","US","K6","","Q178"
"2026/01/22","DCA","TVC","H",1,15,"Q178","AIRWAY","","","","","DJB"
"2026/01/22","DCA","TVC","H",1,20,"DJB","NAVAID","OH","US","","VOR/DME",""
"2026/01/22","DCA","TYS","H",1,5,"CLTCH3","DP","","","","","MAULS"
"2026/01/22","DCA","TYS","H",1,10,"MAULS","FIX","VA","US","K6","","Q40"
"2026/01/22","DCA","TYS","H",1,15,"Q40","AIRWAY","","","","","ALEAN"
"2026/01/22","DCA","TYS","H",1,20,"ALEAN","FIX","VA","US","K6","","VXV"
"2026/01/22","DCA","TYS","H",1,25,"VXV","NAVAID","TN","US","","VORTAC",""
"2026/01/22","DCA","VPS","H",1,5,"SCRAM6","DP","","","","","GLANC"
"2026/01/22","DCA","VPS","H",1,10,"GLANC","FIX","VA","US","K6","","COLZI"
"2026/01/22","DCA","VPS","H",1,15,"COLZI","FIX","NC","US","K7","","Q52"
"2026/01/22","DCA","VPS","H",1,20,"Q52","AIRWAY","","","","","CHOPZ"
"2026/01/22","DCA","VPS","H",1,25,"CHOPZ","FIX","GA","US","K7","","MGMRY"
"2026/01/22","DCA","VPS","H",1,30,"MGMRY","FIX","AL","US","K7","","CEW"
"2026/01/22","DCA","VPS","H",1,35,"CEW","NAVAID","FL","US","","VORTAC",""
"2026/01/22","DEN","AUS","H",1,5,"SABTH2","DP","","","","","JOPLN"
"2026/01/22","DEN","AUS","H",1,10,"JOPLN","FIX","CO","US","K2","","SLIDE"
"2026/01/22","DEN","AUS","H",1,15,"SLIDE","FIX","TX","US","K4","","UCOKA"
"2026/01/22","DEN","AUS","H",1,20,"UCOKA","FIX","TX","US","K4","","DILLO"
"2026/01/22","DEN","AUS","H",1,25,"DILLO","FIX","TX","US","K4","","LAIKS4"
"2026/01/22","DEN","AUS","H",1,30,"LAIKS4","STAR","","","","",""
"2026/01/22","DEN","SAT","H",1,5,"SABTH2","DP","","","","","VRONI"
"2026/01/22","DEN","SAT","H",1,10,"VRONI","FIX","CO","US","K2","","PNH"
"2026/01/22","DEN","SAT","H",1,15,"PNH","NAVAID","TX","US","","VORTAC","PRTZY"
"2026/01/22","DEN","SAT","H",1,20,"PRTZY","FIX","TX","US","K4","","POPPO2"
"2026/01/22","DEN","SAT","H",1,25,"POPPO2","STAR","","","","",""
"2026/01/22","DEN","SAT","H",2,5,"SUDDZ1","DP","","","","","SUDDZ"
"2026/01/22","DEN","SAT","H",2,10,"SUDDZ","FIX","CO","US","K2","","CNX"
"2026/01/22","DEN","SAT","H",2,15,"CNX","NAVAID","NM","US","","VORTAC","J15"
"2026/01/22","DEN","SAT","H",2,20,"J15","AIRWAY","","","","","CME"
