"EFF_DATE","SITE_NO","SITE_TYPE_CODE","FACILITY_TYPE","STATE_CODE","FACILITY_ID","CITY","COUNTRY_CODE","ICAO_ID","FACILITY_NAME","REGION_CODE","TWR_OPERATOR_CODE","TWR_CALL","TWR_HRS","PRIMARY_APCH_RADIO_CALL","APCH_P_PROVIDER","APCH_P_PROV_TYPE_CD","SECONDARY_APCH_RADIO_CALL","APCH_S_PROVIDER","APCH_S_PROV_TYPE_CD","PRIMARY_DEP_RADIO_CALL","DEP_P_PROVIDER","DEP_P_PROV_TYPE_CD","SECONDARY_DEP_RADIO_CALL","DEP_S_PROVIDER","DEP_S_PROV_TYPE_CD","CTL_FAC_APCH_DEP_CALLS","APCH_DEP_OPER_CODE","CTL_PRVDING_HRS","SECONDARY_CTL_PRVDING_HRS"
"2026/02/19","50681.11","A","NON-ATCT","AK","SMK","ST MICHAEL","US","PAMK","ST MICHAEL","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","04323.","A","NON-ATCT","ID","SMN","SALMON","US","KSMN","LEMHI COUNTY","ANM","","","","SALT LAKE ARTCC","ZLC","C","","","","SALT LAKE ARTCC","ZLC","C","","","","","","",""
"2026/02/19","02253.","A","ATCT","CA","SMO","SANTA MONICA","US","KSMO","SANTA MONICA MUNI","AWP","F","SANTA MONICA","0700-2100","SOCAL","SCT","T","","","","SOCAL","SCT","T","","","","","","",""
"2026/02/19","14311.","A","NON-ATCT","NJ","SMQ","SOMERVILLE","US","KSMQ","SOMERSET","AEA","","","","NEWARK","PHL","A","","","","NEWARK","PHL","A","","","","","","",""
"2026/02/19","22539.","A","NON-ATCT","SC","SMS","SUMTER","US","KSMS","SUMTER","ASO","","","","SHAW","SSC","A","JACKSONVILLE ARTCC","ZJX","C","SHAW","SSC","A","JACKSONVILLE ARTCC","ZJX","C","","","",""
"2026/02/19","02251.","A","ATCT","CA","SMX","SANTA MARIA","US","KSMX","SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD","AWP","FCT","SANTA MARIA","0600-2000","SANTA BARBARA","SBA","A","L.A. CENTER ARTCC","ZLA","C","SANTA BARBARA","SBA","A","L.A. CENTER ARTCC","ZLA","C","","","",""
"2026/02/19","02230.","A","ATCT","CA","SNA","SANTA ANA","US","KSNA","JOHN WAYNE/ORANGE COUNTY","AWP","F","JOHN WAYNE","0615-2300","SOCAL","SCT","T","","","","SOCAL","SCT","T","","","","","","",""
"2026/02/19","02798.3","A","NON-ATCT","CT","SNC","CHESTER","US","KSNC","CHESTER","ANE","","","","NEW YORK","N90","T","","","","NEW YORK","N90","T","","","","","","",""
"2026/02/19","23180.","A","NON-ATCT","TN","SNH","SAVANNAH","US","KSNH","SAVANNAH-HARDIN COUNTY","ASO","","","","MEMPHIS ARTCC","ZME","C","","","","MEMPHIS ARTCC","ZME","C","","","","","","",""
"2026/02/19","24820.1","A","NON-ATCT","TX","SNK","SNYDER","US","KSNK","WINSTON FLD","ASW","","","","FORT WORTH ARTCC","ZFW","C","","","","FORT WORTH ARTCC","ZFW","C","","","","","","",""
"2026/02/19","19223.","A","NON-ATCT","OK","SNL","SHAWNEE","US","KSNL","SHAWNEE RGNL","ASW","","","","OKE CITY","OKC","A","","","","OKE CITY","OKC","A","","","","","","",""
"2026/02/19","50682.","A","NON-ATCT","AK","SNP","ST PAUL ISLAND","US","PASN","ST PAUL ISLAND","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","02137.","A","ATCT","CA","SNS","SALINAS","US","KSNS","SALINAS MUNI","AWP","FCT","SALINAS","0600-1900 OCT-MAR; 0500-1900 APR-SEP","NORCAL","NCT","T","","","","NORCAL","NCT","T","","","","","","",""
"2026/02/19","12927.","A","NON-ATCT","NE","SNY","SIDNEY","US","KSNY","SIDNEY MUNI/LLOYD W CARR FLD","ACE","","","","DENVER ARTCC","ZDV","C","","","","DENVER ARTCC","ZDV","C","","","","","","",""
"2026/02/19","24827.3","A","NON-ATCT","TX","SOA","SONORA","US","KSOA","SONORA MUNI","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","17016.","A","NON-ATCT","NC","SOP","PINEHURST/SOUTHERN PINES","US","KSOP","MOORE COUNTY","ASO","","","","FAYETTEVILLE","FAY","A","","","","FAYETTEVILLE","FAY","A","","","","","","",""
"2026/02/19","00794.1","A","NON-ATCT","AZ","SOW","SHOW LOW","US","KSOW","SHOW LOW RGNL","AWP","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","","","",""
"2026/02/19","22531.","A","NON-ATCT","SC","SPA","SPARTANBURG","US","KSPA","SPARTANBURG DOWNTOWN MEML/SIMPSON FLD","ASO","","","","GREER","GSP","A","ATLANTA ARTCC","ZTL","C","GREER","GSP","A","ATLANTA ARTCC","ZTL","C","","","",""
"2026/02/19","19598.","A","NON-ATCT","OR","SPB","SCAPPOOSE","US","KSPB","SCAPPOOSE","ANM","","","","PORTLAND","P80","T","","","","PORTLAND","P80","T","","","","","","",""
"2026/02/19","22798.","A","NON-ATCT","SD","SPF","SPEARFISH","US","KSPF","BLACK HILLS-CLYDE ICE FLD","AGL","","","","ELLSWORTH","RCA","A","DENVER ARTCC","ZDV","C","ELLSWORTH","RCA","A","DENVER ARTCC","ZDV","C","","","",""
"2026/02/19","03474.","A","ATCT","FL","SPG","ST PETERSBURG","US","KSPG","ALBERT WHITTED","ASO","FCT","WHITTED","0700-2100","TAMPA","TPA","A","","","","TAMPA","TPA","A","","","","","","",""
"2026/02/19","07745.1","A","NON-ATCT","LA","SPH","SPRINGHILL","US","KSPH","SPRINGHILL","ASW","","","","SHREVEPORT","BAD","A","","","","SHREVEPORT","BAD","A","","","","","","",""
"2026/02/19","05008.","A","ATCT","IL","SPI","SPRINGFIELD","US","KSPI","ABRAHAM LINCOLN CAPITAL","AGL","F","SPRINGFIELD","0600-2200","SAINT LOUIS","T75","T","","","","SAINT LOUIS","T75","T","","","","","","",""
"2026/02/19","25300.1","A","NON-ATCT","UT","SPK","SPANISH FORK","US","KSPK","SPANISH FORK MUNI/WOODHOUSE FLD","ANM","","","","SALT LAKE CITY","S56","T","","","","SALT LAKE CITY","S56","T","","","","","","",""
"2026/02/19","25029.","A","ATCT-RAPCON","TX","SPS","WICHITA FALLS","US","KSPS","SHEPPARD AFB/WICHITA FALLS MUNI","ASW","A","SHEPPARD","OPR 1200-0200Z++ MON-FRI; 1800-2300Z++ SUN; CLSD SAT AND HOL, OT USE CTAF.","SHEPPARD","SPS","A","FORT WORTH ARTCC","ZFW","C","SHEPPARD","SPS","A","FORT WORTH ARTCC","ZFW","C","SHEPPARD","A","OPR 1200-0200Z++ MON-FRI; 1800-2300Z++ SUN; CLSD SAT AND HOL, OT CTC FORT WORTH CENTER 133.5 350.35.","0200-1200Z++ MON-FRI; 2300-1800Z++ SUN. 24 SAT & HOL."
"2026/02/19","06348.","A","NON-ATCT","IA","SPW","SPENCER","US","KSPW","SPENCER MUNI","ACE","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","13133.4","A","NON-ATCT","NV","SPZ","SILVER SPRINGS","US","KSPZ","SILVER SPRINGS","AWP","","","","NAVY FALLON","NFL","A","OAKLAND ARTCC","ZOA","C","NAVY FALLON","NFL","A","OAKLAND ARTCC","ZOA","C","","","",""
"2026/02/19","05012.1","A","NON-ATCT","IL","SQI","STERLING/ROCKFALLS","US","KSQI","WHITESIDE COUNTY/JOS H BITTORF FLD","AGL","","","","ROCKFORD","RFD","A","","","","ROCKFORD","RFD","A","","","","","","",""
"2026/02/19","02160.1","A","ATCT","CA","SQL","SAN CARLOS","US","KSQL","SAN CARLOS","AWP","FCT","SAN CARLOS","0700-2100","NORCAL","NCT","T","","","","NORCAL","NCT","T","","","","","","",""
"2026/02/19","23216.7","A","NON-ATCT","TN","SRB","SPARTA","US","KSRB","UPPER CUMBERLAND RGNL","ASO","","","","MEMPHIS ARTCC","ZME","C","","","","MEMPHIS ARTCC","ZME","C","","","","","","",""
"2026/02/19","01165.","A","NON-ATCT","AR","SRC","SEARCY","US","KSRC","SEARCY RGNL","ASW","","","","LITTLE ROCK","LIT","A","","","","LITTLE ROCK","LIT","A","","","","","","",""
"2026/02/19","19215.","A","NON-ATCT","OK","SRE","SEMINOLE","US","KSRE","SEMINOLE MUNI","ASW","","","","FORT WORTH ARTCC","ZFW","C","","","","FORT WORTH ARTCC","ZFW","C","","","","","","",""
"2026/02/19","03484.","A","ATCT","FL","SRQ","SARASOTA/BRADENTON","US","KSRQ","SARASOTA/BRADENTON INTL","ASO","F","SARASOTA","0600-0000","TAMPA","TPA","A","","","","TAMPA","TPA","A","","","","","","",""
"2026/02/19","14726.01","A","NON-ATCT","NM","SRR","RUIDOSO","US","KSRR","SIERRA BLANCA RGNL","ASW","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","","","",""
"2026/02/19","22538.","A","ATCT-RAPCON","SC","SSC","SUMTER","US","KSSC","SHAW AFB","ASO","A","SHAW","OPR 1100-0300Z++ MON-FRI, 1300-2100Z++ SAT-SUN, CLSD FED HOL, AND ACC FAMILY DAYS.","SHAW","SSC","A","JACKSONVILLE ARTCC","ZJX","C","SHAW","SSC","A","JACKSONVILLE ARTCC","ZJX","C","SHAW","A","OPR 1100-0300Z++ MON-FRI, 1300-2100Z++ SAT-SUN, CLSD FED HOL, AND ACC FAMILY DAYS.","0300-1100Z++"
"2026/02/19","24708.","A","ATCT","TX","SSF","SAN ANTONIO","US","KSSF","STINSON MUNI","ASW","FCT","STINSON","0700-2200","SAN ANTONIO","SAT","A","","","","SAN ANTONIO","SAT","A","","","","","","",""
"2026/02/19","04024.19","A","NON-ATCT","GA","SSI","ST SIMONS ISLAND","US","KSSI","ST SIMONS ISLAND","ASO","","","","JACKSONVILLE ARTCC","ZJX","C","","","","JACKSONVILLE ARTCC","ZJX","C","","","","","","",""
"2026/02/19","27572.","A","NON-ATCT","WI","SSQ","SHELL LAKE","US","KSSQ","SHELL LAKE MUNI","AGL","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","10962.1","A","ATCT","MN","STC","ST CLOUD","US","KSTC","ST CLOUD RGNL","AGL","FCT","ST CLOUD","0700-2300","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","27598.","A","NON-ATCT","WI","STE","STEVENS POINT","US","KSTE","STEVENS POINT MUNI","AGL","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","11444.","A","NON-ATCT","MS","STF","STARKVILLE","US","KSTF","GEORGE M BRYAN","ASO","","","","COLUMBUS","CBM","A","MEMPHIS ARTCC","ZME","C","COLUMBUS","CBM","A","MEMPHIS ARTCC","ZME","C","","","",""
"2026/02/19","12074.","A","ATCT-RAPCON","MO","STJ","ST JOSEPH","US","KSTJ","ROSECRANS MEML","ACE","FCT","SAINT JOSEPH","WED-THU 0800-0000, FRI-TUE 0800-1800, OT BY NOTAM","ST JOSEPH","STJ","A","KANSAS CITY","MCI","A","ST JOSEPH","STJ","A","KANSAS CITY","MCI","A","ST JOSEPH","A","0800-0000 MON-SAT",""
"2026/02/19","02741.","A","NON-ATCT","CO","STK","STERLING","US","KSTK","STERLING MUNI","ANM","","","","DENVER ARTCC","ZDV","C","","","","DENVER ARTCC","ZDV","C","","","","","","",""
"2026/02/19","12077.","A","ATCT","MO","STL","ST LOUIS","US","KSTL","ST LOUIS LAMBERT INTL","ACE","F","SAINT LOUIS","24","SAINT LOUIS","T75","T","","","","SAINT LOUIS","T75","T","","","","","","",""
"2026/02/19","10974.","A","ATCT","MN","STP","ST PAUL","US","KSTP","ST PAUL DOWNTOWN HOLMAN FLD","AGL","F","SAINT PAUL","0600-2200 MON-FRI, 0700-2200 SAT-SUN","MINNEAPOLIS","M98","T","","","","MINNEAPOLIS","M98","T","","","","","","",""
"2026/02/19","02260.","A","ATCT","CA","STS","SANTA ROSA","US","KSTS","CHARLES M SCHULZ/SONOMA COUNTY","AWP","F","SANTA ROSA","0700-2000","OAKLAND ARTCC","ZOA","C","","","","OAKLAND ARTCC","ZOA","C","","","","","","",""
"2026/02/19","55027.","A","ATCT","VI","STT","CHARLOTTE AMALIE","US","TIST","CYRIL E KING","ASO","F","SAINT THOMAS","0700-2230, ATCT CLOSES 1 HR EARLIER DRG DALGT SAVINGS TIME.","SAN JUAN CERAP","ZSU","C","","","","SAN JUAN CERAP","ZSU","C","","","","","","",""
"2026/02/19","55030.","A","ATCT","VI","STX","CHRISTIANSTED","US","TISX","HENRY E ROHLSEN","ASO","FCT","SAINT CROIX","0700-2200","SAN JUAN CERAP","ZSU","C","","","","SAN JUAN CERAP","ZSU","C","","","","","","",""
"2026/02/19","03507.","A","ATCT","FL","SUA","STUART","US","KSUA","WITHAM FLD","ASO","FCT","STUART","0700-2200","PALM BEACH","PBI","A","","","","PALM BEACH","PBI","A","","","","","","",""
"2026/02/19","27610.","A","NON-ATCT","WI","SUE","STURGEON BAY","US","KSUE","DOOR COUNTY CHERRYLAND","AGL","","","","GREEN BAY","GRB","A","MINNEAPOLIS ARTCC","ZMP","C","GREEN BAY","GRB","A","MINNEAPOLIS ARTCC","ZMP","C","","","",""
"2026/02/19","04206.","A","ATCT","ID","SUN","HAILEY","US","KSUN","FRIEDMAN MEML","ANM","FCT","HAILEY","0700-2300","SALT LAKE ARTCC","ZLC","C","","","","SALT LAKE ARTCC","ZLC","C","","","","","","",""
"2026/02/19","22784.4","A","NON-ATCT","SD","SUO","ROSEBUD","US","KSUO","ROSEBUD SIOUX TRIBAL","AGL","","","","DENVER ARTCC","ZDV","C","","","","DENVER ARTCC","ZDV","C","","","","","","",""
"2026/02/19","12082.5","A","ATCT","MO","SUS","ST LOUIS","US","KSUS","SPIRIT OF ST LOUIS","ACE","F","SPIRIT","0600-2300","SAINT LOUIS","T75","T","","","","SAINT LOUIS","T75","T","","","","","","",""
"2026/02/19","16990.","A","NON-ATCT","NC","SUT","OAK ISLAND","US","KSUT","CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD","ASO","","","","WILMINGTON","ILM","A","WASHINGTON ARTCC","ZDC","C","WILMINGTON","ILM","A","WASHINGTON ARTCC","ZDC","C","","","",""
"2026/02/19","01565.1","A","ATCT-RAPCON","CA","SUU","FAIRFIELD","US","KSUU","TRAVIS AFB","AWP","A","TRAVIS","24","TRAVIS","SUU","A","","","","TRAVIS","SUU","A","","","","TRAVIS","A","24",""
"2026/02/19","27625.","A","NON-ATCT","WI","SUW","SUPERIOR","US","KSUW","RICHARD I BONG","AGL","","","","DULUTH","DLH","A","","","","DULUTH","DLH","A","","","","","","",""
"2026/02/19","06341.","A","ATCT-TRACON","IA","SUX","SIOUX CITY","US","KSUX","SIOUX GATEWAY/BRIG GENERAL BUD DAY FLD","ACE","F","SIOUX CITY","0600-2130","SIOUX CITY","SUX","A","MINNEAPOLIS ARTCC","ZMP","C","SIOUX CITY","SUX","A","MINNEAPOLIS ARTCC","ZMP","C","SIOUX CITY","F","0600-2130","2130-0600"
"2026/02/19","00886.39","A","NON-ATCT","AR","SUZ","BENTON","US","KSUZ","SALINE COUNTY RGNL","ASW","","","","LITTLE ROCK","LIT","A","","","","LITTLE ROCK","LIT","A","","","","","","",""
"2026/02/19","50687.","A","NON-ATCT","AK","SVA","SAVOONGA","US","PASA","SAVOONGA","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","14737.","A","NON-ATCT","NM","SVC","SILVER CITY","US","KSVC","GRANT COUNTY","ASW","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","","","",""
"2026/02/19","02332.","A","NON-ATCT","CA","SVE","SUSANVILLE","US","KSVE","SUSANVILLE MUNI","AWP","","","","OAKLAND ARTCC","ZOA","C","","","","OAKLAND ARTCC","ZOA","C","","","","","","",""
"2026/02/19","17142.","A","NON-ATCT","NC","SVH","STATESVILLE","US","KSVH","STATESVILLE RGNL","ASO","","","","ATLANTA ARTCC","ZTL","C","","","","ATLANTA ARTCC","ZTL","C","","","","","","",""
"2026/02/19","03991.","A","ATCT","GA","SVN","SAVANNAH","US","KSVN","HUNTER AAF","ASO","R","HUNTER","1230Z ++ MON-0400Z ++ SAT, EXC HOL.","SAVANNAH","SAV","A","JACKSONVILLE ARTCC","ZJX","C","SAVANNAH","SAV","A","JACKSONVILLE ARTCC","ZJX","C","","","",""
"2026/02/19","25287.","A","NON-ATCT","UT","SVR","SALT LAKE CITY","US","KSVR","SOUTH VALLEY RGNL","ANM","","","","SALT LAKE CITY","S56","T","","","","SALT LAKE CITY","S56","T","","","","","","",""
"2026/02/19","50714.6","A","NON-ATCT","AK","SVW","SPARREVOHN","US","PASV","SPARREVOHN LRRS","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50696.","A","NON-ATCT","AK","SWD","SEWARD","US","PAWD","SEWARD","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","15752.","A","ATCT","NY","SWF","NEW YORK","US","KSWF","NEW YORK STEWART INTL","AEA","FCT","STEWART","24","NEW YORK","N90","T","","","","NEW YORK","N90","T","","","","","","",""
"2026/02/19","24779.","A","NON-ATCT","TX","SWI","SHERMAN","US","KSWI","SHERMAN MUNI","ASW","","","","FORT WORTH ARTCC","ZFW","C","","","","FORT WORTH ARTCC","ZFW","C","","","","","","",""
"2026/02/19","19241.","A","ATCT","OK","SWO","STILLWATER","US","KSWO","STILLWATER RGNL","ASW","FCT","STILLWATER","0800-2200","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","12920.12","A","NON-ATCT","NE","SWT","SEWARD","US","KSWT","SEWARD MUNI","ACE","","","","OMAHA","R90","T","","","","OMAHA","R90","T","","","","","","",""
"2026/02/19","24875.","A","NON-ATCT","TX","SWW","SWEETWATER","US","KSWW","AVENGER FLD","ASW","","","","ABILENE","ABI","A","","","","ABILENE","ABI","A","","","","","","",""
"2026/02/19","06164.19","A","NON-ATCT","IA","SXK","MAURICE","US","KSXK","SIOUX COUNTY RGNL","ACE","","","","SIOUX CITY","SUX","A","MINNEAPOLIS ARTCC","ZMP","C","SIOUX CITY","SUX","A","MINNEAPOLIS ARTCC","ZMP","C","","","",""
"2026/02/19","26905.2","A","NON-ATCT","WV","SXL","SUMMERSVILLE","US","KSXL","SUMMERSVILLE","AEA","","","","CHARLESTON","CRW","A","","","","CHARLESTON","CRW","A","","","","","","",""
"2026/02/19","50713.2","A","NON-ATCT","AK","SXQ","SOLDOTNA","US","PASX","SOLDOTNA","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","00329.07","H","ATCT","AL","SXS","FORT RUCKER","US","KSXS","SHELL AHP","ASO","R","SHELL AHP","1230-0000Z++MON-FRI EXC HOL.","CAIRNS","OZR","A","JACKSONVILLE ARTCC","ZJX","C","CAIRNS","OZR","A","JACKSONVILLE ARTCC","ZJX","C","","","",""
"2026/02/19","50699.","A","NON-ATCT","AK","SYA","SHEMYA","US","PASY","EARECKSON AS","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","06868.","A","NON-ATCT","KS","SYF","ST FRANCIS","US","KSYF","CHEYENNE COUNTY MUNI","ACE","","","","DENVER ARTCC","ZDV","C","","","","DENVER ARTCC","ZDV","C","","","","","","",""
"2026/02/19","23184.3","A","NON-ATCT","TN","SYI","SHELBYVILLE","US","KSYI","BOMAR FLD/SHELBYVILLE MUNI","ASO","","","","NASHVILLE","BNA","A","","","","NASHVILLE","BNA","A","","","","","","",""
"2026/02/19","07286.","A","NON-ATCT","KY","SYM","MOREHEAD","US","KSYM","MOREHEAD-ROWAN COUNTY CLYDE A THOMAS RGNL","ASO","","","","INDIANAPOLIS ARTCC","ZID","C","","","","INDIANAPOLIS ARTCC","ZID","C","","","","","","",""
"2026/02/19","16269.","A","ATCT-TRACON","NY","SYR","SYRACUSE","US","KSYR","SYRACUSE HANCOCK INTL","AEA","F","SYRACUSE","24","SYRACUSE","SYR","A","","","","SYRACUSE","SYR","A","","","","SYRACUSE","F","24",""
"2026/02/19","04031.2","A","NON-ATCT","GA","SYV","SYLVESTER","US","KSYV","SYLVESTER","ASO","","","","JACKSONVILLE ARTCC","ZJX","C","","","","JACKSONVILLE ARTCC","ZJX","C","","","","","","",""
"2026/02/19","11844.","A","ATCT-RAPCON","MO","SZL","KNOB NOSTER","US","KSZL","WHITEMAN AFB","ACE","A","WHITEMAN","24, CLSD HOL.","WHITEMAN","SZL","A","KANSAS CITY ARTCC","ZKC","C","WHITEMAN","SZL","A","KANSAS CITY ARTCC","ZKC","C","WHITEMAN","A","OPR 1300-0500Z++ MON-FRI; 1400-2300Z++ SAT-SUN; CLSD HOL.","OPR 0500- 1300Z++ MON-FRI; 2300-1400Z++ SAT-SUN; CLSD HOL."
"2026/02/19","04326.","A","NON-ATCT","ID","SZT","SANDPOINT","US","KSZT","SANDPOINT","ANM","","","","SEATTLE ARTCC","ZSE","C","","","","SEATTLE ARTCC","ZSE","C","","","","","","",""
"2026/02/19","23183.6","A","NON-ATCT","TN","SZY","SELMER","US","KSZY","ROBERT SIBLEY","ASO","","","","MEMPHIS ARTCC","ZME","C","","","","MEMPHIS ARTCC","ZME","C","","","","","","",""
"2026/02/19","23332.","A","NON-ATCT","TX","T00","ANAHUAC","US","","CHAMBERS COUNTY","ASW","","","","HOUSTON","I90","T","","","","HOUSTON","I90","T","","","","","","",""
"2026/02/19","00811.12","A","NON-ATCT","AZ","T03","TUBA CITY","US","","TUBA CITY","AWP","","","","","","","","","","","","","","","","","","",""
"2026/02/19","51550.01","A","NON-ATCT","","T11","YAP ISLAND","FM","PTYA","YAP INTL","","","","","","","","","","","","","","","","","","","",""
"2026/02/19","24299.2","A","NON-ATCT","TX","T15","MARLIN","US","","MARLIN","ASW","","","","WACO","ACT","A","FORT WORTH ARTCC","ZFW","C","WACO","ACT","A","FORT WORTH ARTCC","ZFW","C","","","",""
"2026/02/19","23299.","A","NON-ATCT","TX","T23","ALBANY","US","","ALBANY MUNI","ASW","","","","ABILENE","ABI","A","","","","ABILENE","ABI","A","","","","","","",""
"2026/02/19","24491.1","A","NON-ATCT","TX","T30","PEARSALL","US","","MC KINLEY FLD","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","24190.","A","NON-ATCT","TX","T41","LA PORTE","US","","LA PORTE MUNI","ASW","","","","HOUSTON","I90","T","","","","HOUSTON","I90","T","","","","","","",""
"2026/02/19","24474.01","A","NON-ATCT","TX","T45","PANHANDLE","US","","PANHANDLE-CARSON COUNTY","ASW","","","","AMARILLO","AMA","A","ALBUQUERQUE ARTCC","ZAB","C","AMARILLO","AMA","A","ALBUQUERQUE ARTCC","ZAB","C","","","",""
"2026/02/19","25019.","A","NON-ATCT","TX","T59","WHEELER","US","","WHEELER MUNI","ASW","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","","","",""
"2026/02/19","24804.","A","NON-ATCT","TX","T69","SINTON","US","","SINTON","ASW","","","","CORPUS","CRP","A","","","","CORPUS","CRP","A","","","","","","",""
"2026/02/19","24889.","A","NON-ATCT","TX","T74","TAYLOR","US","","TAYLOR MUNI","ASW","","","","AUSTIN","AUS","A","","","","AUSTIN","AUS","A","","","","","","",""
"2026/02/19","","","TRACON","MO","T75","ST LOUIS","US","","SAINT LOUIS TRACON","ACE","","","","","","","","","","","","","","","","SAINT LOUIS","F","24",""
"2026/02/19","24216.1","A","NON-ATCT","TX","T78","LIBERTY","US","","LIBERTY MUNI","ASW","","","","HOUSTON","I90","T","","","","HOUSTON","I90","T","","","","","","",""
"2026/02/19","23903.","A","NON-ATCT","TX","T82","FREDERICKSBURG","US","","GILLESPIE COUNTY","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","25070.1","A","NON-ATCT","TX","T85","YOAKUM","US","","YOAKUM MUNI","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","24179.99","A","NON-ATCT","TX","T89","LAJITAS","US","","LAJITAS INTL","ASW","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","","","",""
"2026/02/19","25052.03","A","NON-ATCT","TX","T90","WINNIE/STOWELL","US","","CHAMBERS COUNTY/WINNIE STOWELL","ASW","","","","HOUSTON","I90","T","","","","","","","","","","","","",""
"2026/02/19","24308.","A","NON-ATCT","TX","T92","MASON","US","","MASON COUNTY","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","23873.15","A","NON-ATCT","TX","T93","FOLLETT","US","","FOLLETT/LIPSCOMB COUNTY","ASW","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","24593.01","A","NON-ATCT","TX","TA25","RANGER","US","","COOK CANYON RANCH","ASW","","","","FORT WORTH ARTCC","ZFW","C","","","","FORT WORTH ARTCC","ZFW","C","","","","","","",""
"2026/02/19","02744.","A","NON-ATCT","CO","TAD","TRINIDAD","US","KTAD","PERRY STOKES","ANM","","","","DENVER ARTCC","ZDV","C","","","","DENVER ARTCC","ZDV","C","","","","","","",""
"2026/02/19","50746.","A","NON-ATCT","AK","TAL","TANANA","US","PATA","RALPH M CALHOUN MEML","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","09336.","A","NON-ATCT","MA","TAN","TAUNTON","US","KTAN","TAUNTON MUNI/KING FLD","ANE","","","","PROVIDENCE","PVD","A","BOSTON ARTCC","ZBW","C","PROVIDENCE","PVD","A","BOSTON ARTCC","ZBW","C","","","",""
"2026/02/19","05023.6","A","NON-ATCT","IL","TAZ","TAYLORVILLE","US","KTAZ","TAYLORVILLE MUNI","AGL","","","","SAINT LOUIS","T75","T","","","","SAINT LOUIS","T75","T","","","","","","",""
"2026/02/19","11730.","A","ATCT","MO","TBN","FORT LEONARD WOOD","US","KTBN","WAYNESVILLE-ST ROBERT RGNL FORNEY FLD","ACE","R","FORNEY","1300-0400Z++ MON-FRI EXC HOL","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","04017.","A","NON-ATCT","GA","TBR","STATESBORO","US","KTBR","STATESBORO-BULLOCH COUNTY","ASO","","","","SAVANNAH","SAV","A","JACKSONVILLE ARTCC","ZJX","C","SAVANNAH","SAV","A","JACKSONVILLE ARTCC","ZJX","C","","","",""
