"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE"
"2026/02/19","05951.678","A","IA","43IA","DEWITT","US","09/27","09",,"","Y","","",41,46,15,"N",41.77083333,90,24,11,"W",-90.40305555,652,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/10/23","ADO","2025/10/23","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05951.678","A","IA","43IA","DEWITT","US","09/27","27",,"","","","",41,46,15,"N",41.77083333,90,23,49,"W",-90.39694444,662,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/10/23","ADO","2025/10/23","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05952.935","A","IA","35IA","DE WITT","US","09/27","09",,"","","","",41,50,53.718,"N",41.848255,90,36,2.5776,"W",-90.600716,758,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","ADO","2025/01/29","ADO","2025/01/29","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05952.935","A","IA","35IA","DE WITT","US","09/27","27",,"","Y","","",41,50,54.1716,"N",41.848381,90,35,25.5372,"W",-90.590427,694,,,41,50,54.091,"N",41.84835861,90,35,32.1427,"W",-90.59226186,706,500,,"","","","","","","","","","A(V)",,,,,"",,"","ADO","2025/01/29","ADO","2025/01/29","ADO","2025/01/29","ADO","2025/01/29","","",,,,,,"","","",,"",,"",""
"2026/02/19","05952.936","A","IA","37IA","DE WITT","US","09/27","09",,"","","","",41,50,58.708,"N",41.84964111,90,28,57.6923,"W",-90.4826923,710,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA","2025/07/14","FAA","2025/07/14","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05952.936","A","IA","37IA","DE WITT","US","09/27","27",,"","","","",41,50,58.8834,"N",41.84968983,90,28,19.2446,"W",-90.47201238,712,,,41,50,58.8732,"N",41.849687,90,28,25.9392,"W",-90.473872,725,507,,"","","","","","","","","","",,,,,"",,"","FAA","2025/07/14","FAA","2025/07/14","FAA","2025/07/14","FAA","2025/07/14","","",,,,,,"","","",,"",,"",""
"2026/02/19","05955.45","H","IA","1IA2","DORCHESTER","US","H1","H1",,"","","","",43,26,19.898,"N",43.43886055,91,34,2.515,"W",-91.56736527,760,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05956.13","H","IA","IA10","DUBUQUE","US","H1","H1",,"","","","",42,29,29.94,"N",42.49165,90,40,33.11,"W",-90.67586388,1050,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/05/30","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05956.15","H","IA","2IA1","DUBUQUE","US","H1","H1",,"","","","",42,29,48.88,"N",42.49691111,90,41,9.65,"W",-90.68601388,900,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/05/30","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05957.","A","IA","DBQ","DUBUQUE","US","13/31","13",135,"","N","PIR","GOOD",42,24,33.5209,"N",42.40931136,90,42,55.8614,"W",-90.71551705,1076.4,44,3,,,,"",,,,,"",,,,1076.4,"P4R","","","MALS","","","","","L","D",35,63,2450,600,"R",,"","3RD PARTY SURVEY","2019/10/08","3RD PARTY SURVEY","2019/10/08","","","","","3RD PARTY SURVEY","2019/10/08",6502,6502,6502,6502,,"","","",,"",,"",""
"2026/02/19","05957.","A","IA","DBQ","DUBUQUE","US","13/31","31",315,"LOC/DME","N","PIR","GOOD",42,23,48.1564,"N",42.39671011,90,41,54.5187,"W",-90.69847741,1062.2,57,3,,,,"",,,,,"",,,,1062.3,"P4L","","","MALSR","","","","POLE","L","D",35,122,4475,50,"R",,"","3RD PARTY SURVEY","2019/10/08","3RD PARTY SURVEY","2019/10/08","","","","","3RD PARTY SURVEY","2019/10/08",6502,6502,6502,6502,4800,"18/36","","42-24-21.6490N",42.40601361,"090-42-39.8055W",-90.71105708,"FAA-EST","2007/07/12"
"2026/02/19","05957.","A","IA","DBQ","DUBUQUE","US","18/36","18",180,"","N","PIR","GOOD",42,24,34.6446,"N",42.4096235,90,42,43.3416,"W",-90.71203933,1072.8,34,3,,,,"",,,,,"",,,,1072.9,"P4L","R","","","Y","","","","","D",50,,,,"",,"","3RD PARTY SURVEY","2019/10/08","3RD PARTY SURVEY","2019/10/08","","","","","3RD PARTY SURVEY","2019/10/08",6327,6327,6327,6327,,"","","",,"",,"",""
"2026/02/19","05957.","A","IA","DBQ","DUBUQUE","US","18/36","36",360,"ILS/DME","N","PIR","GOOD",42,23,32.1531,"N",42.39226475,90,42,43.2579,"W",-90.71201608,1033.4,51,3,,,,"",,,,,"",,,,1047.8,"P4L","T","","MALSR","","","","","","PIR",50,,,,"",,"","3RD PARTY SURVEY","2019/10/08","3RD PARTY SURVEY","2019/10/08","","","","","3RD PARTY SURVEY","2019/10/08",6327,6327,6327,6327,4900,"13/31","","42-24-20.5553N",42.4057098,"090-42-43.3219W",-90.71203386,"FAA-EST","2007/07/12"
"2026/02/19","05960.","A","IA","IA8","DYERSVILLE","US","11/29","11",,"","","NSTD","",,,,"",,,,,"",,975.2,,,,,,"",,,,,"",,,200,,"","","","","","","","GND","","A(V)",2,6,15,60,"L",,"","","","STATE","2009/11/04","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05960.","A","IA","IA8","DYERSVILLE","US","11/29","29",,"","Y","","",,,,"",,,,,"",,963.8,,,,,,"",,,,,"",,,175,,"","","","","","","","BLDG","","A(V)",6,15,90,108,"R",,"","","","STATE","2009/11/04","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05960.01","H","IA","IA53","DYERSVILLE","US","H1","H1",,"","","","",42,28,36.16,"N",42.47671111,91,7,48.42,"W",-91.13011666,960,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2021/06/11","OWNER","2021/06/11","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05966.","A","IA","EAG","EAGLE GROVE","US","01/19","01",16,"","N","","",42,42,23.3484,"N",42.70648566,93,55,0.2738,"W",-93.91674272,1128.8,,,,,,"",,,,,"",,,,1128.8,"","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05966.","A","IA","EAG","EAGLE GROVE","US","01/19","19",196,"","N","","",42,42,45.9857,"N",42.7127738,93,54,51.2648,"W",-93.91424022,1128,,,,,,"",,,,,"",,,,1128.8,"","","","","","","","","","A(V)",50,,,,"",,"","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05966.","A","IA","EAG","EAGLE GROVE","US","13/31","13",136,"","N","NPI","FAIR",42,42,48.9195,"N",42.71358875,93,55,15.7752,"W",-93.92104866,1130.9,,,42,42,48.0686,"N",42.71335238,93,55,14.6751,"W",-93.92074308,1130.9,119,1132.3,"","","","","Y","","","ROAD","","A(NP)",0,15,200,120,"R",,"","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07",,,,,,"","","",,"",,"",""
"2026/02/19","05966.","A","IA","EAG","EAGLE GROVE","US","13/31","31",316,"","N","NPI","FAIR",42,42,23.8929,"N",42.70663691,93,54,43.4271,"W",-93.91206308,1128.6,,,,,,"",,,,,"",,,,1132.3,"","","","","Y","","","TREE","","A(NP)",26,46,1429,19,"L",,"","3RD PARTY SURVEY","2011/08/07","3RD PARTY SURVEY","2011/08/07","","","","","3RD PARTY SURVEY","2011/08/07",,,,,,"","","",,"",,"",""
"2026/02/19","05968.","A","IA","99IA","EDDYVILLE","US","18/36","18",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05968.","A","IA","99IA","EDDYVILLE","US","18/36","36",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05971.5","A","IA","27P","ELDORA","US","18/36","18",,"","","","",42,20,2.65,"N",42.33406944,93,6,51.48,"W",-93.1143,975,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","A(V)",14,54,803,110,"L",,"","ADO","2022/04/20","ADO","2022/04/20","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05971.5","A","IA","27P","ELDORA","US","18/36","36",,"","","","",42,19,32.67,"N",42.32574166,93,6,51.36,"W",-93.11426666,968,,,42,19,35.16,"N",42.32643333,93,6,51.41,"W",-93.11428055,973,252,,"","","","","","","","POLE","","A(V)",18,27,505,25,"R",,"","ADO","2022/04/20","ADO","2022/04/20","ADO","2022/04/20","ADO","2022/04/20","","",,,,,,"","","",,"",,"",""
"2026/02/19","05973.","A","IA","I27","ELKADER","US","17/35","17",,"","N","","",42,50,58.33,"N",42.84953611,91,22,58.07,"W",-91.38279722,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","FAA-EST IMAGERY","2007/04/25","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05973.","A","IA","I27","ELKADER","US","17/35","35",,"","N","","",42,50,41.81,"N",42.84494722,91,22,53.62,"W",-91.38156111,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",22,8,178,63,"R",,"","FAA-EST IMAGERY","2007/04/25","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05973.01","H","IA","2IA2","ELKADER","US","H1","H1",,"","","","",42,51,36.37,"N",42.86010277,91,24,54.51,"W",-91.41514166,774,,,,,,"",,,,,"",,,,,"","","","","","","","POLE","L","",,,,,"",,"","FAA-EST IMAGERY","2012/10/02","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05974.01","A","IA","IA77","ELKHART","US","18/36","18",,"","","","",41,47,25.49,"N",41.79041388,93,30,44.56,"W",-93.51237777,961,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","OWNER","2021/07/28","OWNER","2021/07/28","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05974.01","A","IA","IA77","ELKHART","US","18/36","36",,"","Y","","",41,47,2.77,"N",41.78410277,93,30,44.56,"W",-93.51237777,969,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","OWNER","2021/07/28","OWNER","2021/07/28","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05975.","A","IA","03IA","ELLIOTT","US","17/35","17",,"","","","",41,8,38.97,"N",41.14415833,95,11,39.9,"W",-95.19441666,1081,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","OWNER","2020/10/07","OWNER","2020/10/07","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05975.","A","IA","03IA","ELLIOTT","US","17/35","35",,"","","","",41,8,19.21,"N",41.13866944,95,11,39.67,"W",-95.19435277,1079,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","OWNER","2020/10/07","OWNER","2020/10/07","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05977.","A","IA","EGQ","EMMETSBURG","US","04/22","04",45,"","","","",43,5,53.0851,"N",43.09807919,94,42,23.7939,"W",-94.70660941,1201.6,,,,,,"",,,,,"",,,,1204.9,"","","","","","","","ROAD","","A(V)",20,11,230,0,"B",,"","3RD PARTY SURVEY","2010/08/09","3RD PARTY SURVEY","2010/08/09","","","","","FAA","2010/08/09",,,,,,"","","",,"",,"",""
"2026/02/19","05977.","A","IA","EGQ","EMMETSBURG","US","04/22","22",225,"","","","",43,6,10.8679,"N",43.10301886,94,41,59.6987,"W",-94.6999163,1204.9,,,,,,"",,,,,"",,,,1204.9,"","","","","","","","OTHER","","A(V)",12,70,893,350,"L",,"","3RD PARTY SURVEY","2010/08/09","3RD PARTY SURVEY","2010/08/09","","","","","FAA","2010/08/09",,,,,,"","","",,"",,"",""
"2026/02/19","05977.","A","IA","EGQ","EMMETSBURG","US","13/31","13",137,"","N","NPI","GOOD",43,6,25.6696,"N",43.10713044,94,42,42.1167,"W",-94.71169908,1205.6,54,4,,,,"",,,,,"",,,,1206.1,"P4L","","","","Y","","","TREES","","A(NP)",4,55,434,224,"R",,"","3RD PARTY SURVEY","2010/08/09","3RD PARTY SURVEY","2010/08/09","","","","","3RD PARTY SURVEY","2010/08/09",,,,,,"","","",,"",,"",""
"2026/02/19","05977.","A","IA","EGQ","EMMETSBURG","US","13/31","31",317,"","N","NPI","GOOD",43,6,1.284,"N",43.10035666,94,42,10.589,"W",-94.70294138,1205.1,40,3,,,,"",,,,,"",,,,1206.1,"P4L","","","","Y","","","TREE","","A(NP)",18,62,1371,328,"L",,"","3RD PARTY SURVEY","2010/08/09","3RD PARTY SURVEY","2010/08/09","","","","","3RD PARTY SURVEY","2010/08/09",,,,,,"","","",,"",,"",""
"2026/02/19","05977.","A","IA","EGQ","EMMETSBURG","US","17/35","17",180,"","","","",43,6,14.8854,"N",43.10413483,94,42,5.6831,"W",-94.70157863,1203.5,,,,,,"",,,,,"",,,,1203.5,"","","","","","","","TREE","","A(V)",15,36,565,108,"R",,"","3RD PARTY SURVEY","2010/08/09","3RD PARTY SURVEY","2010/08/09","","","","","FAA","2010/08/09",,,,,,"","","",,"",,"",""
"2026/02/19","05977.","A","IA","EGQ","EMMETSBURG","US","17/35","35",0,"","","","",43,5,53.58,"N",43.09821666,94,42,5.893,"W",-94.70163694,1201.5,,,,,,"",,,,,"",,,,1203.5,"","","","","","","","TREE","","A(V)",7,45,341,14,"L",,"","3RD PARTY SURVEY","2010/08/09","3RD PARTY SURVEY","2010/08/09","","","","","FAA","2010/08/09",,,,,,"","","",,"",,"",""
"2026/02/19","05977.01","H","IA","IA79","EMMETSBURG","US","H1","H1",,"","","","",43,7,14.48,"N",43.12068888,94,41,32.92,"W",-94.69247777,1210,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2012/09/22","OWNER","2001/03/01","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05981.","A","IA","EST","ESTHERVILLE","US","06/24","06",73,"","N","NONE","FAIR",43,24,17.9028,"N",43.404973,94,45,4.8803,"W",-94.75135563,1312.9,,,,,,"",,,,,"",,,,1318.3,"","","","","","","","","","A(V)",50,,,,"",,"","3RD PARTY SURVEY","2016/08/03","3RD PARTY SURVEY","2016/08/03","","","","","3RD PARTY SURVEY","2016/08/03",,,,,,"","","",,"",,"",""
"2026/02/19","05981.","A","IA","EST","ESTHERVILLE","US","06/24","24",253,"","N","NONE","FAIR",43,24,26.674,"N",43.40740944,94,44,26.2177,"W",-94.74061602,1312.5,,,,,,"",,,,,"",,,,1318.3,"","","","","","","","ROAD","","A(V)",38,15,575,0,"B",,"","3RD PARTY SURVEY","2016/08/03","3RD PARTY SURVEY","2016/08/03","","","","","3RD PARTY SURVEY","2016/08/03",,,,,,"","","",,"",,"",""
"2026/02/19","05981.","A","IA","EST","ESTHERVILLE","US","16/34","16",170,"","N","NPI","GOOD",43,24,53.0176,"N",43.41472711,94,44,53.7024,"W",-94.74825066,1316.7,39,3,,,,"",,,,,"",,,,1318.8,"P4L","","","","Y","","","","","A(NP)",50,,,,"",,"","3RD PARTY SURVEY","2016/08/03","3RD PARTY SURVEY","2016/08/03","","","","","NGS","2006/06/01",,,,,,"","","",,"",,"",""
"2026/02/19","05981.","A","IA","EST","ESTHERVILLE","US","16/34","34",350,"","N","NPI","GOOD",43,24,6.4263,"N",43.40178508,94,44,41.9638,"W",-94.74498994,1317.5,39,3,,,,"",,,,,"",,,,1318.7,"P4L","","","","Y","","","ROAD","","A(NP)",34,19,850,0,"L/R",,"","3RD PARTY SURVEY","2016/08/03","3RD PARTY SURVEY","2016/08/03","","","","","3RD PARTY SURVEY","2016/08/03",,,,,,"","","",,"",,"",""
"2026/02/19","05981.02","A","IA","38IA","ESTHERVILLE","US","18/36","18",,"","","","",43,25,48.648,"N",43.43018,94,39,30.7944,"W",-94.658554,1281,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA","2025/07/14","FAA","2025/07/14","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05981.02","A","IA","38IA","ESTHERVILLE","US","18/36","36",,"","","","",43,25,16.2084,"N",43.421169,94,39,31.9752,"W",-94.658882,1289,,,,,,"",,,,,"",,,,,"","","","","","","","CROPS","","",,8,,,"",,"","FAA","2025/07/14","FAA","2025/07/14","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05983.","A","IA","FFL","FAIRFIELD","US","08/26","08",90,"","","","",41,3,11.0924,"N",41.05308122,91,59,12.8486,"W",-91.98690238,792.8,,,,,,"",,,,,"",,,,792.8,"","","","","","","","FENCE","","A(V)",20,6,120,0,"B",,"","3RD PARTY SURVEY","2010/12/01","3RD PARTY SURVEY","2010/12/01","","","","","3RD PARTY SURVEY","2010/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","05983.","A","IA","FFL","FAIRFIELD","US","08/26","26",270,"","","","",41,3,10.9774,"N",41.05304927,91,58,40.1524,"W",-91.97782011,790.3,,,,,,"",,,,,"",,,,792.8,"","","","","","","","FENCE","","A(V)",20,4,80,0,"B",,"","3RD PARTY SURVEY","2010/12/01","3RD PARTY SURVEY","2010/12/01","","","","","3RD PARTY SURVEY","2010/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","05983.","A","IA","FFL","FAIRFIELD","US","18/36","18",180,"","N","NPI","GOOD",41,3,52.1252,"N",41.06447922,91,58,48.6741,"W",-91.98018725,797.2,40,3,,,,"",,,,,"",,,,800.9,"P4L","","","","Y","","","","","C",50,,,,"",,"","3RD PARTY SURVEY","2010/12/01","3RD PARTY SURVEY","2010/12/01","","","","","3RD PARTY SURVEY","2010/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","05983.","A","IA","FFL","FAIRFIELD","US","18/36","36",360,"","N","NPI","GOOD",41,2,57.758,"N",41.04937722,91,58,48.1975,"W",-91.98005486,791.6,40,3,,,,"",,,,,"",,,,798.7,"P4L","","","","Y","","","ROAD","","C",50,17,1054,0,"B",,"","3RD PARTY SURVEY","2010/12/01","3RD PARTY SURVEY","2010/12/01","","","","","3RD PARTY SURVEY","2010/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","05983.01","H","IA","7IA6","FAIRFIELD","US","H1","H1",,"","","","",41,0,14.31,"N",41.003975,91,57,7.52,"W",-91.95208888,768,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2013/10/12","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05996.","A","IA","FXY","FOREST CITY","US","09/27","09",95,"","N","BSC","FAIR",43,14,16.4298,"N",43.23789716,93,37,58.7955,"W",-93.63299875,1229.2,,,,,,"",,,,,"",,,,1229.2,"","","","","","","","TREE","","A(V)",13,34,645,121,"L",,"","3RD PARTY SURVEY","2007/06/08","3RD PARTY SURVEY","2007/06/08","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05996.","A","IA","FXY","FOREST CITY","US","09/27","27",275,"","","BSC","FAIR",43,14,14.2504,"N",43.23729177,93,37,22.3504,"W",-93.62287511,1203.4,,,,,,"",,,,,"",,,,1229.2,"","","","","","","","TREE","","A(V)",2,11,231,49,"R",,"","3RD PARTY SURVEY","2007/06/08","3RD PARTY SURVEY","2007/06/08","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","05996.","A","IA","FXY","FOREST CITY","US","15/33","15",155,"","N","NPI","GOOD",43,14,26.276,"N",43.24063222,93,37,36.972,"W",-93.62693666,1206.7,28,3,43,14,20.907,"N",43.23914083,93,37,33.525,"W",-93.62597916,1204.3,600,1204.3,"P2L","","","","Y","","","TREES","","C",14,39,750,10,"L",,"","OWNER","2011/05/10","3RD PARTY SURVEY","2007/06/08","FAA","2012/08/01","FAA","2012/08/01","FAA","2012/04/23",,,,,,"","","",,"",,"",""
"2026/02/19","05996.","A","IA","FXY","FOREST CITY","US","15/33","33",335,"","N","NPI","GOOD",43,13,34.4472,"N",43.22623533,93,37,3.7064,"W",-93.61769622,1202.8,40,3,,,,"",,,,,"",,,,1203.3,"P2L","","","","Y","","","FENCE","","C",28,5,315,0,"B",,"","3RD PARTY SURVEY","2007/06/08","3RD PARTY SURVEY","2007/06/08","","","","","FAA","2012/04/23",,,,,,"","","",,"",,"",""
"2026/02/19","05999.","A","IA","FOD","FORT DODGE","US","06/24","06",65,"ILS","N","PIR","GOOD",42,32,51.456,"N",42.54762666,94,12,20.6787,"W",-94.20574408,1079.5,55,3,,,,"",,,,,"",,,,1106.5,"P4L","","","MALSR","","","","","","PIR",50,,,,"",,"","3RD PARTY SURVEY","2008/09/15","3RD PARTY SURVEY","2008/09/15","","","","","AVN","2011/04/14",6547,6547,6547,6547,,"","","",,"",,"",""
"2026/02/19","05999.","A","IA","FOD","FORT DODGE","US","06/24","24",245,"","N","NPI","GOOD",42,33,18.783,"N",42.5552175,94,11,1.4083,"W",-94.18372452,1156.3,41,3,,,,"",,,,,"",,,,1156.3,"V4L","","","","Y","","","","","C",50,,,,"",,"","3RD PARTY SURVEY","2008/09/15","3RD PARTY SURVEY","2008/09/15","","","","","AVN","2011/04/11",6547,6547,6547,6547,,"","","",,"",,"",""
"2026/02/19","05999.","A","IA","FOD","FORT DODGE","US","12/30","12",127,"","N","NPI","GOOD",42,33,19.0751,"N",42.55529863,94,11,46.0551,"W",-94.19612641,1112.3,51,3,,,,"",,,,,"",,,,1127.6,"V4L","","","","Y","","","","","C",50,,,,"",,"","3RD PARTY SURVEY","2008/09/15","3RD PARTY SURVEY","2008/09/15","","","","","AVN","2011/04/11",5301,5301,5301,5301,,"","","",,"",,"",""
"2026/02/19","05999.","A","IA","FOD","FORT DODGE","US","12/30","30",307,"","N","NPI","GOOD",42,32,47.5829,"N",42.5465508,94,10,49.4856,"W",-94.18041266,1141.8,39,3,,,,"",,,,,"",,,,1141.8,"P4L","","","","Y","","","POLE","","C",38,30,1340,224,"L",,"","3RD PARTY SURVEY","2008/09/15","3RD PARTY SURVEY","2008/09/15","","","","","AVN","2011/04/11",5301,5301,5301,5301,,"","","",,"",,"",""
"2026/02/19","05999.01","H","IA","IA74","FORT DODGE","US","H1","H1",,"","","","",42,29,34.5,"N",42.49291666,94,11,34.76,"W",-94.19298888,1000,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/06/15","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","06000.","A","IA","FSW","FORT MADISON","US","17/35","17",167,"","Y","NPI","GOOD",40,39,52.0192,"N",40.66444977,91,19,45.7694,"W",-91.32938038,713,,,,,,"",,,,,"",,,,721.8,"","","","","","","","TREES","","C",22,40,1100,225,"R",,"","3RD PARTY SURVEY","2010/12/21","3RD PARTY SURVEY","2010/12/21","","","","","3RD PARTY SURVEY","2010/12/21",,,,,,"","","",,"",,"",""
"2026/02/19","06000.","A","IA","FSW","FORT MADISON","US","17/35","35",347,"","N","NPI","GOOD",40,39,13.528,"N",40.65375777,91,19,33.9609,"W",-91.32610025,715.2,28,3,,,,"",,,,,"",,,,721.8,"P2L","","","","Y","","","TREES","","C",15,13,400,0,"B",,"","3RD PARTY SURVEY","2010/12/21","3RD PARTY SURVEY","2010/12/21","","","","","3RD PARTY SURVEY","2010/12/21",,,,,,"","","",,"",,"",""
"2026/02/19","06009.55","A","IA","IA12","GIBSON","US","10/28","10",,"","","","",41,28,40,"N",41.47777777,92,23,3,"W",-92.38416666,920,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","OWNER","2021/01/22","OWNER","2021/01/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","06009.55","A","IA","IA12","GIBSON","US","10/28","28",,"","","","",41,28,34,"N",41.47611111,92,22,29,"W",-92.37472222,900,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","OWNER","2021/01/22","OWNER","2021/01/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","06019.1","A","IA","GFZ","GREENFIELD","US","07/25","07",78,"","","NPI","GOOD",41,19,35.4477,"N",41.32651325,94,26,57.5192,"W",-94.44931088,1359.1,,,,,,"",,,,,"",,,,1363,"","","","","","","","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2008/11/09","3RD PARTY SURVEY","2008/11/09","","","","","3RD PARTY SURVEY","2008/11/09",,,,,,"","","",,"",,"",""
"2026/02/19","06019.1","A","IA","GFZ","GREENFIELD","US","07/25","25",258,"","","NPI","GOOD",41,19,41.8761,"N",41.32829891,94,26,13.7817,"W",-94.43716158,1363.6,,,,,,"",,,,,"",,,,1363.6,"","","","","","","","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2008/11/09","3RD PARTY SURVEY","2008/11/09","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
