"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","AGENCY_TYPE","AGENCY_NAME","STATION","ADDRESS","CITY","STATE_CODE","ZIP_CODE","COMMERCIAL_NO","DSN_NO","HOURS"
"2026/01/22","VR","1647","ZMP","S1","ALPENA CRTC/OTM","","5884 A. STREET","ALPENA","MI","49707-8125","","741-6509/6226",""
"2026/01/22","VR","1648","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1648","ZMP","S1","ALPENA CRTC/OTM","","5884 A. STREET","ALPENA","MI","49707-8125","","741-6509/6226",""
"2026/01/22","VR","165","","O","47  OSS/OSOR","LAUGHLIN AFB","570 2ND STREET, STE. 6","","TX","78843","830-298-5864","732-5864",""
"2026/01/22","VR","165","","S1","87 FTS/DOS","LAUGHLIN AFB","570 2ND STREET","","TX","78843","830-298-4690/5484","732-4690/5484","SCHEDULING HRS, 0730-1630 MON-FRI (EXCLUDING HOL)."
"2026/01/22","VR","1650","ZMP","O","ANG  CRTC","CAMP DOUGLAS","","","WI","54618-5001","608-427-1445","871-1445",""
"2026/01/22","VR","1650","ZMP","S1","ANG  CRTC","CAMP DOUGLAS","","","WI","54618-5001","608-427-1445","871-1445",""
"2026/01/22","VR","1666","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1666","ZMP","S1","ALPENA CRTC/OTM (ANG)","","5884 A. STREET","ALPENA","MI","49707-8125","","741-3509/3226",""
"2026/01/22","VR","1667","ZID ZOB","O","180 TFG/DO","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","43558","","580-4084",""
"2026/01/22","VR","1667","ZID ZOB","S1","180 TFG/DO","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","43558","","580-4084",""
"2026/01/22","VR","1668","ZID ZOB","O","180 FW/OSO","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","","419-868-4036","580-4036",""
"2026/01/22","VR","1668","ZID ZOB","S1","180 FW/OSO","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","","419-868-4036","580-4036",""
"2026/01/22","VR","1679","ZID ZKC","O","JFAC-IN/DET 1","ATTERBURY ANG RANGE","BLDG 124","CAMP ATTERBURY","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1679","ZID ZKC","S1","JFAC-IN/DET 1","ATTERBURY ANG RANGE","BLDG 124","CAMP ATTERBURY","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","168","ZHU","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","361-516-4075","876-4075",""
"2026/01/22","VR","168","ZHU","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","361-516-6518/4075","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","1709","ZDC ZNY","O","177  FW/DET 1","","","WARREN GROVE RANGE","NJ","","609-761-6700","455-6700",""
"2026/01/22","VR","1709","ZDC ZNY","S1","EASTERN AIR DEFENSE SECTOR","","","ROME","NY","","315-334-6247","587-6247",""
"2026/01/22","VR","1711","ZDC","O","113 WG","","","JB ANDREWS","MD","20331","240-857-4183/4194","857-4183/4194",""
"2026/01/22","VR","1711","ZDC","S1","113 WG","","","JB ANDREWS","MD","20331","240-857-4183/4194","857-4183/4194",""
"2026/01/22","VR","1712","ZDC","O","113 WG","","","JB ANDREWS","MD","20331","240-857-4183/4194","857-4183/4194",""
"2026/01/22","VR","1712","ZDC","S1","113 WG","","","JB ANDREWS","MD","20331","240-857-4183/4194","857-4183/4194",""
"2026/01/22","VR","1713","ZDC","O","113  WG","","","JB ANDREWS","MD","20331","240-857-4183/4194","857-4183/4194",""
"2026/01/22","VR","1713","ZDC","S1","113  WG","","","JB ANDREWS","MD","20331","240-857-4183/4194","857-4183/4194",""
"2026/01/22","VR","1721","ZDC ZJX ZTL","O","437 OSS/OSO","JOINT BASE CHARLESTON","","","SC","29404","","673 5554",""
"2026/01/22","VR","1721","ZDC ZJX ZTL","S1","437 OSS/OSO","JOINT BASE CHARLESTON","","","SC","29404","","673 5554",""
"2026/01/22","VR","1722","ZDC","O","COMSTRK FIGHTWINGLANT,","NAS OCEANA","","VIRGINIA BEACH","VA","23460-5200","757-433-9141","433-9141",""
"2026/01/22","VR","1722","ZDC","S1","FACSFAC/VACAPES","NAS OCEANA","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1726","ZTL","O","4 OSS / OSOR","SEYMOUR JOHNSON AFB","","","NC","27531-5004","919-722-2672","722-2672",""
"2026/01/22","VR","1726","ZTL","S1","4  OSS / OSOS","SEYMOUR JOHNSON AFB","","","NC","27531-5004","919-722-2129/2124","722-2129/2124","NON-DUTY HRS 4 FW/CP  DSN 722-1973, C919-722-1973"
"2026/01/22","VR","1743","ZTL","O","COMSTRKFIGHTWINGLANT","OCEANA NAS","","VIRGINIA BEACH","VA","23460","757-433-9141","433-9141",""
"2026/01/22","VR","1743","ZTL","S1","FACSFAC VACAPES, (FFVC)","OCEANA NAS","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1753","ZDC","O"," COMSTRKFIGHTWINGLANT","OCEANA NAS","","VIRGINIA BEACH","VA","23460","757-433-9521","433-9521",""
"2026/01/22","VR","1753","ZDC","S1","FACSFAC  VACAPES","OCEANA NAS","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1754","ZDC","O","COMSTRK FIGHTWINGLANT","NAS OCEANA","","VIRGINIA BEACH","VA","23460-5200","757-433-9141","433-9141",""
"2026/01/22","VR","1754","ZDC","S1","FACSFAC/VACAPES","NAS OCEANA","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1755","ZDC","O","COMSTRK FIGHTWINGLANT,","NAS OCEANA","","VIRGINIA BEACH","VA","23460-5200","757-433-9141","433-9141",""
"2026/01/22","VR","1755","ZDC","S1","FACSFAC/VACAPES","NAS OCEANA","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1756","ZDC ZOB","O","COMSTRK FIGHTWINGLANT","NAS OCEANA","","VIRGINIA BEACH","VA","23460-5200","757-433-9141","433-9141",""
"2026/01/22","VR","1756","ZDC ZOB","S1","FACSFAC/VACAPES","NAS OCEANA","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1757","ZDC ZNY ZOB","O","COMSTRK FIGHTWINGLANT","NAS OCEANA","","VIRGINIA BEACH","VA","23460-5200","757-433-9141","433-9141",""
"2026/01/22","VR","1757","ZDC ZNY ZOB","S1","FACSFAC/VACAPES","NAS OCEANA","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1759","ZDC","O","COMSTRK FIGHTWINGLANT","NAS OCEANA","","VIRGINIA BEACH","VA","23460-5200","757-433-9141","433-9141",""
"2026/01/22","VR","1759","ZDC","S1","FACSFAC/VACAPES","NAS OCEANA","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","176","ZAB","O","54 OSS/OSP","HOLLOMAN AFB","744 DELAWARE AVE.","","NM","88330-8014","575-572-2638","572-2638",""
"2026/01/22","VR","176","ZAB","S1","54 OSS/OSOS","HOLLOMAN AFB","744 DELAWARE AVE.","","NM","88330-8014","575-572-3536","572-3536",""
"2026/01/22","VR","179","ZHU ZTL","O","ANG CRTC - GULFPORT / OSA","","4715 HEWES AVE","GULFPORT","MS","39507-4324","228-214-6027","363-6027",""
"2026/01/22","VR","179","ZHU ZTL","S1","ANG CRTC - GULFPORT / OSA","","4715 HEWES AVE","GULFPORT","MS","39507-4324","228-214-6027","363-6027",""
"2026/01/22","VR","1800","ZBW","O","174 ATKW DET1","","P.O. BOX 320","ANTWERP","NY","13608","","772-5990",""
"2026/01/22","VR","1800","ZBW","S1","EADS/DOS 224 AIR DEFENSE SQDN","EASTERN AIR DEFENSE SECTOR","366 OTIS STREET","ROME","NY","13441","315-334-6247","587-6247","PRIMARY METHOD OF SCHEDULING IS VIA CSE"
"2026/01/22","VR","1801","ZBW","O","174 ATKW DET1","","P.O. BOX 320","ANTWERP","NY","13608","","772-5990",""
"2026/01/22","VR","1801","ZBW","S1","EADS/DOS 224 AIR DEFENSE SQDN","EASTERN AIR DEFENSE SECTOR","366 OTIS STREET","ROME","NY","13441","315-334-6247","587-6247","PRIMARY METHOD OF SCHEDULING IS VIA CSE"
"2026/01/22","VR","184","","O","97 OSS/DOA","","101 S SIXTH ST, BDG 225","ALTUS AFB","OK","73521","580-481-6098","866-6098",""
"2026/01/22","VR","184","","S1","97 OSS/OSK","","101 S SIXTH ST, BDG 225","ALTUS AFB","OK","73521","580-481-7422/6002/1375/7490","866-7422/6002/1375/7490",""
"2026/01/22","VR","186","ZFW ZHU","O","301 OG/SUA","NAS JRB","","FORT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","186","ZFW ZHU","S1","301 OG/SUA","NAS JRB","","FORT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","187","","O","47 OSS/OSOR","LAUGHLIN AFB","570 2ND ST., SUITE. 6","","TX","78843","830-298-5864","732-5864",""
"2026/01/22","VR","187","","S1","87 FTS/DOS","LAUGHLIN AFB","570 2ND STREET","","TX","78843","830-298-4690/5484","732-4690/5484","SCHEDULING HRS, 0730-1630 MON-FRI (EXCLUDING HOL)."
"2026/01/22","VR","188","","O","47 OSS/OSOR","LAUGHLIN AFB","570 2ND ST., SUITE. 6","","TX","78843","830-298-5864","732-5864",""
"2026/01/22","VR","188","","S1","87 FTS/DOS","LAUGHLIN AFB","570 2ND STREET","","TX","78843","830-298-4690/5484","732-4690/5484","SCHEDULING HRS, 0730-1630 MON-FRI (EXCLUDING HOL)."
"2026/01/22","VR","189","ZFW ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","189","ZFW ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","190","","O","97 OSS/DOA","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","580-481-6098","866-6098",""
"2026/01/22","VR","190","","S1","97 OSS/OSK","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","580-481-7110/1375/7490","866-7422/1375/7490",""
"2026/01/22","VR","1900","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1900","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","1902","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1902","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","1905","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1905","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","1909","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1909","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","191","","O","97 OSS/DOA","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","580-481-6098","866-6098",""
"2026/01/22","VR","191","","S1","97 OSS/OSK","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","580-481-7110/1375/7490","866-7422/1375/7490",""
"2026/01/22","VR","1912","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1912","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","1915","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1915","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","1916","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1916","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","1939","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","1939","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","196","ZAB","O","47  OSS/OSOR","LAUGHLIN AFB","570 2ND STREET, STE. 6","","TX","78843","830-298-5864","732-5864",""
"2026/01/22","VR","196","ZAB","S1","87 FTS/DOS","LAUGHLIN AFB","570 2ND ST","","TX","78843","830-298-4690/5484","732-4690/5484","0730-1630L MON-FRI (EXCLUDING HOLIDAYS)"
"2026/01/22","VR","197","ZAB","O","47  OSS/OSOR","LAUGHLIN AFB","570 2ND STREET, STE. 6","","TX","78843","830-298-5864","732-5864",""
"2026/01/22","VR","197","ZAB","S1","87 FTS/DOS","LAUGHLIN AFB","570 2ND ST","","TX","78843","830-298-4690/5484","732-4690/5484","0730-1630L MON-FRI (EXCLUDING HOLIDAYS)"
"2026/01/22","VR","198","ZAB ZFW","O","97 OSS/DOA","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","580-481-6098","866-6098",""
"2026/01/22","VR","198","ZAB ZFW","S1","97 OSS/OSK","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","580-481-7110/1375/7490","866-7422/1375/7490",""
"2026/01/22","VR","199","ZAB ZFW","O","97 OSS/DOA","","101 S SIXTH ST BDG 225","ALTUS AFB","OK","73521","580-481-6098","866 6098","0830-0230L MON-FRI"
"2026/01/22","VR","199","ZAB ZFW","S1","97 OSS/OSK","","101 S SIXTH ST., BDG 225","ALTUS AFB","OK","73521","584-481-7422/6002/1375/7490","866-7422/6002/1375/7490","0830-0230L MON-FRI"
"2026/01/22","VR","201","ZOA","O","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","201","ZOA","S1","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","202","ZOA","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","202","ZOA","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","208","ZLC ZOA","O","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","208","ZLC ZOA","S1","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","209","ZLA ZLC ZOA","O","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","209","ZLA ZLC ZOA","S1","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","222","ZLA","O","57 OSS/OSOP","NELLIS AFB","4450 TYNDALL AVE","","NV","89191","702-652-7891","682-7891",""
"2026/01/22","VR","222","ZLA","S1","57 OSS/OSOS","NELLIS AFB","4450 TYNDALL AVE","","NV","89191","702-652-2040","682-2040",""
"2026/01/22","VR","223","ZAB","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","223","ZAB","S1","56 RMO/ASMS","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","SEE GENERAL REMARKS","896-7654",""
"2026/01/22","VR","227","","O","G-3, 3D MAW","MCAS MIRAMAR","","SAN DIEGO","CA","92145","858-307-5157","267-5157","SEE GENERAL REMARKS"
"2026/01/22","VR","227","","S1","FLIGHT PLANNING","MCAS MIRAMAR","","SAN DIEGO","CA","92145","","267-4981/1532",""
"2026/01/22","VR","231","ZAB","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","231","ZAB","S1","56 RMO/ASMS","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","SEE GENERAL REMARKS","896-7654",""
"2026/01/22","VR","239","ZAB","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","239","ZAB","S1","56 RMO/ASMS","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","SEE GENERAL REMARKS","896-7654",""
"2026/01/22","VR","241","ZAB","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","241","ZAB","S1","56 RMO/ASMS","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","SEE GENERAL REMARKS","896-7654",""
"2026/01/22","VR","242","ZAB","O","56  RMO / ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","242","ZAB","S1","56  RMO/ASMS","","7101  JERSTAD","LUKE AFB","AZ","85309-1647","C623-586-7654","896-7654",""
"2026/01/22","VR","243","ZAB ZLA","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","243","ZAB ZLA","S1","56 RMO/ASMS","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","SEE GENERAL REMARKS","896-7654",""
"2026/01/22","VR","244","ZAB","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","244","ZAB","S1","56 RMO/ASMS","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","SEE GENERAL REMARKS","896-7654",""
"2026/01/22","VR","245","ZAB ZLA ZLC","O","56  RMO/ASM","","7101 JERSTAD","LUKE AFB","AZ","85309-1647","623-856-5855/5856/3040","896-5855",""
"2026/01/22","VR","245","ZAB ZLA ZLC","S1","56  RMO/ASMS","","7101  JERSTAD","LUKE AFB","AZ","85309-1647","C623-586-7654","896-7654",""
"2026/01/22","VR","249","ZLA ZOA","O","G-3, 3D MAW","MCAS MIRAMAR","","SAN DIEGO","CA","92145","858-307-5157","267-5157","SEE GENERAL REMARKS"
"2026/01/22","VR","249","ZLA ZOA","S1","FLIGHT PLANNING","MCAS MIRAMAR","","SAN DIEGO","CA","92145","","267-4981/1532",""
"2026/01/22","VR","259","ZAB","O","162 OSS/OSOA","","1660 E. EL TIGRE WAY","TUCSON","AZ","85706","(520)-295-7078","844-7078","SEE GENERAL REMARKS"
"2026/01/22","VR","259","ZAB","S1","162 OSS/OSOS","","1660 E. EL TIGRE WAY","TUCSON","AZ","85706","(520)-295-6366","844-6366/6731","SEE GENERAL REMARKS"
"2026/01/22","VR","260","ZAB","O","162 OSS/OSOA","","1660 E. EL TIGRE WAY","TUCSON","AZ","85706","(520)-295-7078","844-7078","SEE GENERAL REMARKS"
"2026/01/22","VR","260","ZAB","S1","162 OSS/OSOS","","1660 E. EL TIGRE WAY","TUCSON","AZ","85706","(520)-295-6366","844-6366/6731","SEE GENERAL REMARKS"
"2026/01/22","VR","263","ZAB","O","162 OSS/OSOA","","1660 E. EL TIGRE WAY","TUCSON","AZ","85706","(520)-295-7078","844-7078","SEE GENERAL REMARKS"
"2026/01/22","VR","263","ZAB","S1","162 OSS/OSOS","","1660 E. EL TIGRE WAY","TUCSON","AZ","85706","(520)-295-6366","844-6366/6731","SEE GENERAL REMARKS"
"2026/01/22","VR","267","ZAB","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-4075",""
"2026/01/22","VR","267","ZAB","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","268","ZAB","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-4075",""
"2026/01/22","VR","268","ZAB","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","269","ZAB","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-4075",""
"2026/01/22","VR","269","ZAB","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","289","","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-4075",""
"2026/01/22","VR","289","","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","296","","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-4075",""
"2026/01/22","VR","296","","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","299","","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-4075",""
"2026/01/22","VR","299","","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","316","ZLC ZSE","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","316","ZLC ZSE","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","319","ZLC ZSE","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","319","ZLC ZSE","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","331","ZSE","O","62 OSS/OSK","MCCHORD FIELD","1172 LEVITOW BLVD","","WA","98438","253-982-3615","382-3615",""
"2026/01/22","VR","331","ZSE","S1","62   OSS / OSO","","100 MAIN ST.","MCCHORD AFB","WA","98438","253-982-2635","382-9925","SEE GENERAL REMARKS"
"2026/01/22","VR","389","","O","366 OSS/OSOA","MOUNTAIN HOME AFB","201 1ST STREET","","ID","83648","208-828-4722","728-4722","AIRSPACE MANAGEMENT INFOMATION ONLY. NOT A SCHEDULING NUMBER"
"2026/01/22","VR","389","","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","202 1ST STREET","","ID","83648","208-828-4607 / 2172 / 4631","728-4607 / 2172 / 4631","ROUTES MUST BE SCHEDULED A MINIMUM OF 2 HOURS PRIOR TO ENTRY INTO AIRSPACE"
"2026/01/22","VR","391","","O","366 OSS/OSOA","MOUNTAIN HOME AFB","201 1ST STREET","","ID","83648","208-828-4722","728-4722","AIRSPACE MANAGEMENT INFOMATION ONLY. NOT A SCHEDULING NUMBER"
"2026/01/22","VR","391","","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","202 1ST STREET","","ID","83648","208-828-4607 / 2172 / 4631","728-4607 / 2172 / 4631","ROUTES MUST BE SCHEDULED A MINIMUM OF 2 HOURS PRIOR TO ENTRY INTO AIRSPACE"
"2026/01/22","VR","410","ZDV","O","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472",""
"2026/01/22","VR","410","ZDV","S1","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472",""
"2026/01/22","VR","411","ZDV","O","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472",""
"2026/01/22","VR","411","ZDV","S1","140TH WING/AIRSPACE  OFFICE","BUCKLEY AFB","","AURORA","CO","80011-9546","720-847-9470/9471/9955","847-9470/9471",""
"2026/01/22","VR","413","ZDV","O","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472",""
"2026/01/22","VR","413","ZDV","S1","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472","SEE GENERAL REMARKS"
"2026/01/22","VR","510","ZMP","O","114  FW (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5754/5746","798-7754/7746",""
"2026/01/22","VR","510","ZMP","S1","114  FW (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5754/5746","798-7754/7746",""
"2026/01/22","VR","511","ZKC ZMP","O","132 FW OG/CC (ANG)","","3100 MCKINLEY AVE","DES MOINES","IA","50321-2799","515-256-8250","256-8250",""
"2026/01/22","VR","511","ZKC ZMP","S1","132 FW OG/CC (ANG)","","3100 MCKINLEY AVE","DES MOINES","IA","50321-2799","515-256-8250","256-8250",""
"2026/01/22","VR","512","ZKC ZMP","O","132 FW OG/CC (ANG)","","3100 MCKINLEY AVE","DES MOINES","IA","50321-2799","515-256-8250","256-8250",""
