"EFF_DATE","COUNTRY_CODE","LOC_ID","REGION_CODE","STATE","CITY","LID_GROUP","FAC_TYPE","FAC_NAME","RESP_ARTCC_ID","ARTCC_COMPUTER_ID","FSS_ID"
"2026/02/19","US","5OR4","ANM","OR","SPRAGUE RIVER","LANDING FACILITY","A","FLYING T RANCH","ZSE","ZCS","MMV"
"2026/02/19","US","5OR5","ANM","OR","BEND","LANDING FACILITY","A","JUNIPER AIR PARK","ZSE","ZCS","MMV"
"2026/02/19","US","5OR6","ANM","OR","ONTARIO","LANDING FACILITY","H","ST ALPHONSUS MEDICAL CENTER-ONTARIO","ZLC","ZCU","MMV"
"2026/02/19","US","5OR7","ANM","OR","STAYTON","LANDING FACILITY","H","SANTIAM MEML HOSPITAL HELISTOP","ZSE","ZCS","MMV"
"2026/02/19","US","5OR8","ANM","OR","STAYTON","LANDING FACILITY","A","HATCH","ZSE","ZCS","MMV"
"2026/02/19","US","5OR9","ANM","OR","STAYTON","LANDING FACILITY","A","LONE OAKS RANCH","ZSE","ZCS","MMV"
"2026/02/19","US","5P2","AGL","SD","MC LAUGHLIN","LANDING FACILITY","A","MC LAUGHLIN MUNI","ZMP","ZCP","HON"
"2026/02/19","US","5P5","AGL","SD","PRESHO","LANDING FACILITY","A","PRESHO MUNI","ZMP","ZCP","HON"
"2026/02/19","US","5PA0","AEA","PA","CARMICHAELS","LANDING FACILITY","A","BLOMSTER FLD","ZOB","ZCC","AOO"
"2026/02/19","US","5PA1","AEA","PA","MAINVILLE","LANDING FACILITY","A","BROADT PERSONAL USE","ZNY","ZCN","IPT"
"2026/02/19","US","5PA2","AEA","PA","ST JOHN'S","LANDING FACILITY","A","DOUBLE D SKYRANCH","ZNY","ZCN","IPT"
"2026/02/19","US","5PA4","AEA","PA","PHOENIXVILLE","LANDING FACILITY","A","NESSPOR","ZNY","ZCN","IPT"
"2026/02/19","US","5PA5","AEA","PA","MONONGAHELA","LANDING FACILITY","H","MONONGAHELA VALLEY HOSPITAL","ZOB","ZCC","AOO"
"2026/02/19","US","5PA6","AEA","PA","RUSSELL","LANDING FACILITY","A","SHIELD FARM","ZOB","ZCC","AOO"
"2026/02/19","US","5PA7","AEA","PA","UNIONVILLE","LANDING FACILITY","H","INDIAN SLEEP FARM","ZNY","ZCN","IPT"
"2026/02/19","US","5PA8","AEA","PA","CONSHOHOCKEN","LANDING FACILITY","H","CONSHOHOCKEN","ZNY","ZCN","IPT"
"2026/02/19","US","5PA9","AEA","PA","STRATTANVILLE","LANDING FACILITY","U","TAYLOR FLIGHT PARK","ZOB","ZCC","AOO"
"2026/02/19","US","5PN0","AEA","PA","MT. BETHEL","LANDING FACILITY","H","LAMTEC CORP","ZNY","ZCN","IPT"
"2026/02/19","US","5PN2","AEA","PA","TOWANDA","LANDING FACILITY","H","ROBERT PACKER HOSPITAL - TOWANDA CAMPUS","ZNY","ZCN","IPT"
"2026/02/19","US","5PN3","AEA","PA","TYRONE","LANDING FACILITY","H","PENN HIGHLANDS TYRONE HOSPITAL","ZNY","ZCN","AOO"
"2026/02/19","US","5PN4","AEA","PA","HATBORO","LANDING FACILITY","H","MAHON","ZNY","ZCN","IPT"
"2026/02/19","US","5PN6","AEA","PA","LEWISTOWN","LANDING FACILITY","H","GEISINGER-LEWISTOWN HOSPITAL","ZNY","ZCN","IPT"
"2026/02/19","US","5PN7","AEA","PA","IVYLAND","LANDING FACILITY","A","JARRETT","ZNY","ZCN","IPT"
"2026/02/19","US","5PN8","AEA","PA","CALVIN","LANDING FACILITY","A","LINCOLN FARMS","ZOB","ZCC","AOO"
"2026/02/19","US","5PN9","AEA","PA","HARRISBURG","LANDING FACILITY","H","UPMC PINNACLE","ZNY","ZCN","IPT"
"2026/02/19","US","5PS1","AEA","PA","LANCASTER","LANDING FACILITY","H","LANCASTER GENERAL HOSPITAL","ZNY","ZCN","IPT"
"2026/02/19","US","5PS2","AEA","PA","PAOLI","LANDING FACILITY","H","PAOLI MEML HOSPITAL","ZNY","ZCN","IPT"
"2026/02/19","US","5PS3","AEA","PA","PITTSBURGH","LANDING FACILITY","H","ST FRANCIS MEDICAL CENTER","ZOB","ZCC","AOO"
"2026/02/19","US","5PS4","AEA","PA","PLEASANTVILLE","LANDING FACILITY","H","RT36 EMS","ZOB","ZCC","AOO"
"2026/02/19","US","5PS5","AEA","PA","DUNCANNON","LANDING FACILITY","A","CHESTNUT HILL","ZNY","ZCN","IPT"
"2026/02/19","US","5PS7","AEA","PA","LEWISBURG","LANDING FACILITY","H","EVANGELICAL COMMUNITY HOSPITAL EAST","ZNY","ZCN","IPT"
"2026/02/19","US","5Q1","ASW","OK","ALTUS","SPECIAL USE RESOURCE","WEATHER STATION","USAF","","",""
"2026/02/19","US","5Q2","AWP","CA","CHESTER","LANDING FACILITY","H","USFS CHESTER","ZOA","ZCO","RIU"
"2026/02/19","US","5QC","AAL","AK","QUARTZ CREEK","LANDING FACILITY","A","QUARTZ CREEK / KOUGAROK","ZAN","ZAN","OME"
"2026/02/19","US","5R0","ASW","TX","EAST ADDITION","SPECIAL USE RESOURCE","WEATHER STATION","GULF OF AMERICA BLOCK 323 SAWRS","","",""
"2026/02/19","US","5R0","ASW","TX","EAST ADDITION","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","5R1","ASO","AL","CHATOM","LANDING FACILITY","A","ROY WILCOX","ZHU","ZCH","ANB"
"2026/02/19","US","5R2","ASO","MS","OCEAN SPRINGS","LANDING FACILITY","A","OCEAN SPRINGS","ZHU","ZCH","GWO"
"2026/02/19","US","5R4","ASO","AL","FOLEY","LANDING FACILITY","A","HOLK FLD AT FOLEY MUNI","ZJX","ZCJ","ANB"
"2026/02/19","US","5R7","ASO","AL","BAYOU LA BATRE","LANDING FACILITY","A","ROY E RAY","ZHU","ZCH","ANB"
"2026/02/19","US","5R8","ASW","LA","DE QUINCY","LANDING FACILITY","A","DE QUINCY INDUSTRIAL AIRPARK","ZHU","ZCH","DRI"
"2026/02/19","US","5R8","ASW","LA","DE QUINCY","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","5R8","ASW","LA","DE QUINCY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","5S0","ANM","OR","OAKRIDGE","LANDING FACILITY","A","OAKRIDGE STATE","ZSE","ZCS","MMV"
"2026/02/19","US","5S1","ANM","OR","ROSEBURG","LANDING FACILITY","A","GEORGE FELT","ZSE","ZCS","MMV"
"2026/02/19","US","5S2","ANM","OR","CRESCENT LAKE","LANDING FACILITY","A","CRESCENT LAKE STATE","ZSE","ZCS","MMV"
"2026/02/19","US","5S4","ANM","OR","TOLEDO","LANDING FACILITY","A","TOLEDO STATE","ZSE","ZCS","MMV"
"2026/02/19","US","5S5","ANM","OR","CULVER","LANDING FACILITY","A","LAKE BILLY CHINOOK","ZSE","ZCS","MMV"
"2026/02/19","US","5S6","ANM","OR","SIXES","LANDING FACILITY","A","CAPE BLANCO STATE","ZSE","ZCS","MMV"
"2026/02/19","US","5S6","ANM","OR","SIXES","REMOTE COMMUNICATION OUTLET","RCO","CAPE BLANCO","","","MMV"
"2026/02/19","US","5SA","ANM","ID","STANLEY","REMOTE COMMUNICATION OUTLET","RCO","STANLEY","","","BOI"
"2026/02/19","US","5SC5","ASO","SC","LORIS","LANDING FACILITY","H","LORIS COMMUNITY HOSPITAL","ZJX","ZCJ","AND"
"2026/02/19","US","5SM","ANM","CO","SUNLIGHT MOUNTAIN","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","5SM","ANM","CO","SUNLIGHT MOUNTAIN","SPECIAL USE RESOURCE","WEATHER STATION","STANDALONE AWOS NOT ASSOC WITH ARPT","","",""
"2026/02/19","US","5SM","ANM","CO","SUNLIGHT MOUNTAIN","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","5ST","AAL","AK","POTATO POINT","REMOTE COMMUNICATION OUTLET","RCO","POTATO POINT","","","JNU"
"2026/02/19","US","5T1","ASW","OG","GULF OF AMERICA","SPECIAL USE RESOURCE","WEATHER STATION","HIGH ISLAND BLOCK 264 SAWRS","","",""
"2026/02/19","US","5T1","ASW","OG","GULF OF AMERICA","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","5T4","AGL","SD","HERREID","LANDING FACILITY","A","HERREID MUNI","ZMP","ZCP","HON"
"2026/02/19","US","5T9","ASW","TX","EAGLE PASS","LANDING FACILITY","A","MAVERICK COUNTY MEML INTL","ZHU","ZCH","SJT"
"2026/02/19","US","5T9","ASW","TX","EAGLE PASS","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","5T9","ASW","TX","EAGLE PASS","REMOTE COMMUNICATION OUTLET","RCO","EAGLE PASS","","","SJT"
"2026/02/19","US","5T9","ASW","TX","EAGLE PASS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","5TA0","ASW","TX","SEMINOLE","LANDING FACILITY","A","HAMILTON AIRCRAFT, INC","ZFW","ZCF","FTW"
"2026/02/19","US","5TA1","ASW","TX","TEMPLE","LANDING FACILITY","A","CHARPING","ZFW","ZCF","SJT"
"2026/02/19","US","5TA2","ASW","TX","WACO","LANDING FACILITY","A","RABBIT RUN","ZFW","ZCF","FTW"
"2026/02/19","US","5TA3","ASW","TX","YOAKUM","LANDING FACILITY","A","PEARSON RANCH PRIVATE","ZHU","ZCH","CXO"
"2026/02/19","US","5TA5","ASW","TX","SANTA FE","LANDING FACILITY","A","CREASY","ZHU","ZCH","CXO"
"2026/02/19","US","5TA7","ASW","TX","AUSTIN","LANDING FACILITY","H","VARNELL","ZHU","ZCH","SJT"
"2026/02/19","US","5TA8","ASW","TX","ATHENS","LANDING FACILITY","A","DEER MEADOW RANCH","ZFW","ZCF","FTW"
"2026/02/19","US","5TA9","ASW","TX","SEAGOVILLE","LANDING FACILITY","A","SEAGOVILLE","ZFW","ZCF","FTW"
"2026/02/19","US","5TE0","ASW","TX","EAGLE PASS","LANDING FACILITY","A","COMANCHE RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5TE1","ASW","TX","MARFA","LANDING FACILITY","A","RAWLS RANCH","ZAB","ZCA","SJT"
"2026/02/19","US","5TE2","ASW","TX","DRIPPING SPRINGS","LANDING FACILITY","A","BLEAKLEY RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5TE3","ASW","TX","DRIPPING SPRINGS","LANDING FACILITY","A","ALEXANDER RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5TE4","ASW","TX","KERRICK","LANDING FACILITY","A","PERKINS-PROTHRO CIMARRON RANCH","ZAB","ZCA","FTW"
"2026/02/19","US","5TE5","ASW","TX","MARATHON","LANDING FACILITY","A","IRON MOUNTAIN RANCH","ZAB","ZCA","SJT"
"2026/02/19","US","5TE7","ASW","TX","EAGLE LAKE","LANDING FACILITY","A","RENZ RANCH","ZHU","ZCH","CXO"
"2026/02/19","US","5TN0","ASO","TN","DICKSON","LANDING FACILITY","H","TRISTAR HORIZON FSED HELIPAD","ZME","ZCM","MKL"
"2026/02/19","US","5TN1","ASO","TN","MC KENZIE","LANDING FACILITY","H","BAPTIST MEML HOSPITAL - CARROL COUNTY","ZME","ZCM","MKL"
"2026/02/19","US","5TN2","ASO","TN","JOHNSON CITY","LANDING FACILITY","A","WINDMILL HILL","ZTL","ZCT","BNA"
"2026/02/19","US","5TN3","ASO","TN","PIGEON FORGE","LANDING FACILITY","H","BOONDOCKS","ZTL","ZCT","BNA"
"2026/02/19","US","5TN4","ASO","TN","GREENBACK","LANDING FACILITY","A","MCGRAW'S BACKYARD","ZTL","ZCT","BNA"
"2026/02/19","US","5TN6","ASO","TN","SAVANNAH","LANDING FACILITY","H","HARDIN COUNTY GENERAL HOSPITAL","ZME","ZCM","MKL"
"2026/02/19","US","5TN8","ASO","TN","LINDEN","LANDING FACILITY","H","PERRY COUNTY COMMUNITY HOSPITAL","ZME","ZCM","MKL"
"2026/02/19","US","5TN9","ASO","TN","COOKEVILLE","LANDING FACILITY","A","ONE GRAND FLD","ZME","ZCM","BNA"
"2026/02/19","US","5TS0","ASW","TX","CORPUS CHRISTI","LANDING FACILITY","H","SHORELINE HOSPITAL","ZHU","ZCH","SJT"
"2026/02/19","US","5TS1","ASW","TX","COTULLA","LANDING FACILITY","A","UNO MAS RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5TS2","ASW","TX","COUPLAND","LANDING FACILITY","A","CHAN-C","ZHU","ZCH","SJT"
"2026/02/19","US","5TS3","ASW","TX","DAWSON","LANDING FACILITY","A","KNAPP PECAN ORCHARD AIRPARK","ZFW","ZCF","FTW"
"2026/02/19","US","5TS5","ASW","TX","DILLEY","LANDING FACILITY","A","MC DONALD RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5TS7","ASW","TX","WILDORADO","LANDING FACILITY","A","J & H","ZAB","ZCA","FTW"
"2026/02/19","US","5TS8","ASW","TX","NEW BRAUNFELS","LANDING FACILITY","A","BEAR CREEK RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5TS9","ASW","TX","INDIANOLA","LANDING FACILITY","A","BIG DUKE'S PLACE","ZHU","ZCH","CXO"
"2026/02/19","US","5TX0","ASW","TX","SHADY SHORES","LANDING FACILITY","A","HIDDEN VALLEY AIRPARK","ZFW","ZCF","FTW"
"2026/02/19","US","5TX1","ASW","TX","MASON","LANDING FACILITY","A","BAR TRIANGLE","ZHU","ZCH","SJT"
"2026/02/19","US","5TX2","ASW","TX","LEONARD","LANDING FACILITY","A","GROVE HILL","ZFW","ZCF","FTW"
"2026/02/19","US","5TX3","ASW","TX","SOUTH HOUSTON","LANDING FACILITY","H","CENTERPOINT ENERGY SOUTH HOUSTON","ZHU","ZCH","CXO"
"2026/02/19","US","5TX5","ASW","TX","AUSTIN","LANDING FACILITY","H","ST DAVIDS HEALTHCARE","ZHU","ZCH","SJT"
"2026/02/19","US","5TX7","ASW","TX","TYLER","LANDING FACILITY","H","UT HEALTH EAST TEXAS TYLER RGNL HOSPITAL","ZFW","ZCF","FTW"
"2026/02/19","US","5TX9","ASW","TX","FORT WORTH","LANDING FACILITY","H","PARKWAY SURGICAL HOSPITAL","ZFW","ZCF","FTW"
"2026/02/19","US","5U0","ANM","MT","DENTON","LANDING FACILITY","A","DENTON","ZLC","ZCU","GTF"
"2026/02/19","US","5U1","ANM","MT","DUTTON","LANDING FACILITY","A","DUTTON","ZLC","ZCU","GTF"
"2026/02/19","US","5U5","ANM","MT","FAIRFIELD","LANDING FACILITY","A","FAIRFIELD","ZLC","ZCU","GTF"
"2026/02/19","US","5U6","ANM","MT","FAIRVIEW","LANDING FACILITY","A","FAIRVIEW","ZLC","ZCU","GTF"
"2026/02/19","US","5U7","ANM","MT","FORT SMITH","LANDING FACILITY","A","FORT SMITH LANDING STRIP","ZLC","ZCU","GTF"
"2026/02/19","US","5U8","ANM","MT","GERALDINE","LANDING FACILITY","A","GERALDINE","ZLC","ZCU","GTF"
"2026/02/19","US","5V4","ANM","CO","CALHAN","LANDING FACILITY","A","CALHAN","ZDV","ZCD","DEN"
"2026/02/19","US","5V5","ASW","NM","SHIPROCK","LANDING FACILITY","A","SHIPROCK AIRSTRIP","ZDV","ZCD","ABQ"
"2026/02/19","US","5V8","AGL","SD","KADOKA","LANDING FACILITY","A","KADOKA MUNI","ZDV","ZCD","HON"
"2026/02/19","US","5VA0","AEA","VA","SOUTH BOSTON","LANDING FACILITY","H","SOUTH BOSTON MEDICAL","ZDC","ZCW","DCA"
"2026/02/19","US","5VA1","AEA","VA","LOW MOOR","LANDING FACILITY","H","ALLEGHANY RGNL HOSPITAL","ZDC","ZCW","DCA"
"2026/02/19","US","5VA2","AEA","VA","BRISTOL","LANDING FACILITY","H","SULLINS","ZTL","ZCT","DCA"
"2026/02/19","US","5VA4","AEA","VA","RICHMOND","LANDING FACILITY","A","MATTS","ZDC","ZCW","DCA"
"2026/02/19","US","5VA5","AEA","VA","FREDERICKSBURG","LANDING FACILITY","A","CHIMNEY VIEW","ZDC","ZCW","DCA"
"2026/02/19","US","5VA7","AEA","VA","COEBURN","LANDING FACILITY","H","COEBURN","ZID","ZCI","DCA"
"2026/02/19","US","5VA9","AEA","VA","DANVILLE","LANDING FACILITY","H","CENTRA DANVILLE MEDICAL CENTER","ZDC","ZCW","DCA"
"2026/02/19","US","5VG1","AEA","VA","NATURAL BRIDGE STATION","LANDING FACILITY","A","BLACK BRIDGE","ZDC","ZCW","DCA"
"2026/02/19","US","5VG5","ASO","FL","MIDDLEBURG","LANDING FACILITY","H","ST VINCENT'S CLAY COUNTY","ZJX","ZCJ","GNV"
"2026/02/19","US","5W1","ANM","WA","WILSON CREEK","LANDING FACILITY","A","WILSON CREEK","ZSE","ZCS","SEA"
"2026/02/19","US","5W4","ASO","NC","RAEFORD","LANDING FACILITY","A","P K AIRPARK","ZDC","ZCW","RDU"
"2026/02/19","US","5W5","ASO","NC","RALEIGH","LANDING FACILITY","A","SOUTHERN WAKE RGNL","ZDC","ZCW","RDU"
"2026/02/19","US","5WA0","ANM","WA","TONASKET","LANDING FACILITY","A","SOURDOUGH","ZSE","ZCS","SEA"
"2026/02/19","US","5WA1","ANM","WA","MESA","LANDING FACILITY","A","DORMAN FLD","ZSE","ZCS","SEA"
"2026/02/19","US","5WA2","ANM","WA","EVERSON","LANDING FACILITY","A","BUTLER FLD","ZSE","ZCS","SEA"
"2026/02/19","US","5WA3","ANM","WA","WALLA WALLA","LANDING FACILITY","H","ST MARY MEDICAL CENTER","ZSE","ZCS","SEA"
"2026/02/19","US","5WA4","ANM","WA","WHITE SWAN","LANDING FACILITY","A","BOISSELLE","ZSE","ZCS","SEA"
"2026/02/19","US","5WA5","ANM","WA","WAPATO","LANDING FACILITY","A","RULES ROOST","ZSE","ZCS","SEA"
"2026/02/19","US","5WA6","ANM","WA","NAPAVINE","LANDING FACILITY","H","FOSTER","ZSE","ZCS","SEA"
"2026/02/19","US","5WA7","ANM","WA","CENTERVILLE","LANDING FACILITY","A","WILD HAIR","ZSE","ZCS","SEA"
"2026/02/19","US","5WA8","ANM","WA","OCEAN SHORES","LANDING FACILITY","A","HOGAN'S CORNER","ZSE","ZCS","SEA"
"2026/02/19","US","5WI1","AGL","WI","SPRINGBROOK","LANDING FACILITY","A","SPRINGBROOK","ZMP","ZCP","GRB"
"2026/02/19","US","5WI2","AGL","WI","PLAINFIELD","LANDING FACILITY","A","PLAINFIELD INTL","ZMP","ZCP","GRB"
"2026/02/19","US","5WI3","AGL","WI","WATERLOO","LANDING FACILITY","A","DER SCHWARZWALD","ZAU","ZCG","GRB"
"2026/02/19","US","5WI4","AGL","WI","MARINETTE","LANDING FACILITY","A","LARSON","ZMP","ZCP","GRB"
"2026/02/19","US","5WI5","AGL","WI","MERRILL","LANDING FACILITY","A","HAYMEADOW","ZMP","ZCP","GRB"
"2026/02/19","US","5WI6","AGL","WI","INDEPENDENCE","LANDING FACILITY","A","INDEPENDENCE","ZMP","ZCP","GRB"
"2026/02/19","US","5WI7","AGL","WI","WAUPACA","LANDING FACILITY","H","THEDACARE MEDICAL CENTER WAUPACA","ZMP","ZCP","GRB"
"2026/02/19","US","5WI8","AGL","WI","COLEMAN","LANDING FACILITY","A","ERMIS-RIDGEVIEW","ZMP","ZCP","GRB"
"2026/02/19","US","5WI9","AGL","WI","LANCASTER","LANDING FACILITY","H","GRANT RGNL HEALTH CENTER","ZAU","ZCG","GRB"
"2026/02/19","US","5WN2","AGL","WI","DANE","LANDING FACILITY","A","EBERLE RANCH","ZAU","ZCG","GRB"
"2026/02/19","US","5WN8","AGL","WI","WAUSAU","LANDING FACILITY","A","KNIGHT SKY","ZMP","ZCP","GRB"
"2026/02/19","US","5WN9","AGL","WI","MAIDEN ROCK","LANDING FACILITY","A","OTTMAN LANDING","ZMP","ZCP","GRB"
"2026/02/19","US","5WV5","AEA","WV","PARKERSBURG","LANDING FACILITY","H","ST JOSEPH'S HOSPITAL","ZID","ZCI","EKN"
"2026/02/19","US","5XA0","ASW","TX","KINCKERBOKER","LANDING FACILITY","A","HUNTER'S CREEK","ZFW","ZCF","SJT"
"2026/02/19","US","5XA1","ASW","TX","VALLEY MILLS","LANDING FACILITY","A","LZ JULIET BRAVO","ZFW","ZCF","FTW"
"2026/02/19","US","5XA2","ASW","TX","CANADIAN","LANDING FACILITY","H","FLAP-AIR HELICOPTER SERVICES","ZAB","ZCA","FTW"
"2026/02/19","US","5XA6","ASW","TX","MASON","LANDING FACILITY","A","COMANCHE RIDGE RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5XA9","ASW","TX","AUBREY","LANDING FACILITY","A","VENABLE AIRPARK","ZFW","ZCF","FTW"
"2026/02/19","US","5XS0","ASW","TX","RANDOLPH","LANDING FACILITY","U","TNT","ZFW","ZCF","FTW"
"2026/02/19","US","5XS2","ASW","TX","HEREFORD","LANDING FACILITY","A","KIMBALL FARM SERVICE INC","ZAB","ZCA","FTW"
"2026/02/19","US","5XS5","ASW","TX","VAN","LANDING FACILITY","A","WITS END RANCH","ZFW","ZCF","FTW"
"2026/02/19","US","5XS6","ASW","TX","MERCEDES","LANDING FACILITY","A","OLD REB","ZHU","ZCH","SJT"
"2026/02/19","US","5XS8","ASW","TX","BRACKETTVILLE","LANDING FACILITY","A","L DAVIS RANCH","ZHU","ZCH","SJT"
"2026/02/19","US","5Y1","AGL","MI","HESSEL","LANDING FACILITY","A","ALBERT J LINDBERG","ZYZ","ZYZ","GRB"
"2026/02/19","US","5Y2","AGL","MI","HOUGHTON LAKE HEIGHTS","LANDING FACILITY","A","HOUGHTON LAKE STATE","ZMP","ZCP","LAN"
"2026/02/19","US","5Y3","AGL","WI","WHITEWATER","LANDING FACILITY","A","GUTZMER'S TWIN OAKS","ZAU","ZCG","GRB"
"2026/02/19","US","5Y7","AGL","MI","MUNISING","LANDING FACILITY","A","HANLEY FLD","ZMP","ZCP","GRB"
"2026/02/19","US","5Z4","AAL","AK","KANAKANAK","LANDING FACILITY","H","ANS HOSPITAL","ZAN","ZAN","DLG"
"2026/02/19","US","5Z5","AAL","AK","KANTISHNA","LANDING FACILITY","A","KANTISHNA","ZAN","ZAN","FAI"
"2026/02/19","US","5Z6","AAL","AK","TIGLUKPUK","SPECIAL USE RESOURCE","WEATHER STATION","TIGLUKPUK NR 1 SAWRS","","",""
"2026/02/19","US","5Z9","AAL","AK","KATMAI NATIONAL PARK","LANDING FACILITY","C","LAKE BROOKS","ZAN","ZAN","ENA"
"2026/02/19","US","60AK","AAL","AK","WASILLA","LANDING FACILITY","H","CAROL'S","ZAN","ZAN","ENA"
"2026/02/19","US","60AR","ASW","AR","VIOLA","LANDING FACILITY","A","SOUTHERN VIEW AVIATION","ZME","ZCM","JBR"
"2026/02/19","US","60AS","ASW","AR","ELAINE","LANDING FACILITY","A","JUNIOR SMITH","ZME","ZCM","JBR"
"2026/02/19","US","60B","ANE","ME","JACKMAN","LANDING FACILITY","C","MOOSE RIVER","ZBW","ZCB","BGR"
"2026/02/19","US","60C","AGL","WI","ELROY","LANDING FACILITY","A","ELROY","ZAU","ZCG","GRB"
"2026/02/19","US","60CA","AWP","CA","CONCORD","LANDING FACILITY","H","Q AREA","ZOA","ZCO","OAK"
"2026/02/19","US","60CL","AWP","CA","BRYTE","LANDING FACILITY","A","CHP ACADEMY","ZOA","ZCO","RIU"
"2026/02/19","US","60CN","AWP","CA","BANNING","LANDING FACILITY","H","SAN GORGONIO MEML HOSPITAL","ZLA","ZCL","RAL"
"2026/02/19","US","60CO","ANM","CO","GLENWOOD SPRINGS","LANDING FACILITY","H","VALLEY VIEW HOSPITAL","ZDV","ZCD","DEN"
"2026/02/19","US","60D","AGL","MI","REESE","LANDING FACILITY","A","BAUER FLD","ZOB","ZCC","LAN"
"2026/02/19","US","60F","ASW","TX","SEYMOUR","LANDING FACILITY","A","SEYMOUR MUNI","ZFW","ZCF","FTW"
"2026/02/19","US","60FA","ASO","FL","OKEECHOBEE","LANDING FACILITY","H","BRIGHTON","ZMA","ZCR","PIE"
"2026/02/19","US","60FD","ASO","FL","WINTER HAVEN","LANDING FACILITY","H","WINTER HAVEN HOSPITAL","ZMA","ZCR","PIE"
"2026/02/19","US","60FL","ASO","FL","JUPITER","LANDING FACILITY","H","JUPITER MEDICAL CENTER","ZMA","ZCR","MIA"
"2026/02/19","US","60G","AGL","MI","EATON RAPIDS","LANDING FACILITY","A","SKYWAY ESTATES","ZOB","ZCC","LAN"
"2026/02/19","US","60GA","ASO","GA","ATLANTA","LANDING FACILITY","H","CHILDREN'S HEALTHCARE OF ATLANTA-EGLESTON","ZTL","ZCT","MCN"
"2026/02/19","US","60GE","ASO","GA","ARNOLDSVILLE","LANDING FACILITY","A","FLYING B FARM","ZTL","ZCT","MCN"
"2026/02/19","US","60IA","ACE","IA","BLUE GRASS","LANDING FACILITY","A","VILLAGE OAKS","ZAU","ZCG","FOD"
"2026/02/19","US","60II","AGL","IN","TERRE HAUTE","LANDING FACILITY","H","UNION HOSPITAL","ZID","ZCI","HUF"
"2026/02/19","US","60IL","AGL","IL","BIGGSVILLE","LANDING FACILITY","A","BEULAH LAND FARM","ZAU","ZCG","IKK"
"2026/02/19","US","60IN","AGL","IN","INDIANAPOLIS","LANDING FACILITY","H","ESKENAZI HOSPITAL","ZID","ZCI","HUF"
"2026/02/19","US","60IS","AGL","IL","BROWNS","LANDING FACILITY","A","NELSON PRIVATE","ZID","ZCI","COU"
"2026/02/19","US","60J","ASO","NC","OCEAN ISLE BEACH","LANDING FACILITY","A","ODELL WILLIAMSON MUNI","ZJX","ZCJ","RDU"
"2026/02/19","US","60KS","ACE","KS","DOUGLASS","LANDING FACILITY","A","ALLEY FLD","ZKC","ZCK","ICT"
"2026/02/19","US","60KY","ASO","KY","MADISONVILLE","LANDING FACILITY","H","BAPTIST HEALTH-MADISONVILLE","ZID","ZCI","LOU"
"2026/02/19","US","60L","AWP","CA","LOS ANGELES","LANDING FACILITY","H","ENGINE COMPANY NR 108","ZLA","ZCL","HHR"
"2026/02/19","US","60LA","ASW","LA","TALLULAH","LANDING FACILITY","A","HANNAH PLANTATION","ZME","ZCM","DRI"
"2026/02/19","US","60LL","AGL","IL","BELLEVILLE","LANDING FACILITY","H","MEML HOSPITAL","ZKC","ZCK","STL"
"2026/02/19","US","60M","ANE","MA","SPENCER","LANDING FACILITY","A","SPENCER","ZBW","ZCB","BDR"
"2026/02/19","US","60MA","ANE","MA","ROWLEY","LANDING FACILITY","H","GRANDVIEW FARM","ZBW","ZCB","BDR"
"2026/02/19","US","60MD","AEA","MD","BETHESDA","LANDING FACILITY","H","WALTER REED NTL MEDICAL CENTER","ZDC","ZCW","DCA"
"2026/02/19","US","60ME","ANE","ME","BIDDEFORD","LANDING FACILITY","H","SOUTHERN MAINE HEALTH LZ","ZBW","ZCB","BGR"
"2026/02/19","US","60MI","AGL","MI","MAYBEE","LANDING FACILITY","A","MAYBEE","ZOB","ZCC","LAN"
"2026/02/19","US","60MN","AGL","MN","SEAFORTH","LANDING FACILITY","A","FUHR FLYING SVC","ZMP","ZCP","PNM"
"2026/02/19","US","60MO","ACE","MO","FARMINGTON","LANDING FACILITY","H","PARKLAND HEALTH CENTER","ZKC","ZCK","STL"
"2026/02/19","US","60MU","ACE","MO","ALBA","LANDING FACILITY","A","LUCKY WEASEL","ZKC","ZCK","COU"
"2026/02/19","US","60NC","ASO","NC","CAPE CARTERET","LANDING FACILITY","A","STAR HILL GOLF CLUB","ZDC","ZCW","RDU"
"2026/02/19","US","60NE","ACE","NE","CHADRON","LANDING FACILITY","H","CHADRON COMMUNITY HOSPITAL","ZDV","ZCD","OLU"
